commute_record_id,company_name,nse_code,sector,employee_id,county_residence,commute_mode,one_way_km,working_days_pa,annual_commute_km,ef_kgco2e_per_km,emission_kgco2e,emission_tco2e,scope,category,data_source,survey_year,anomaly_flag,fy_year
CMT-001069,Chapman Webster and McCarthy,RTS,Manufacturing,EMP-RTS-0049,Kisii,matatu_14seater,25.4,194,9855.2,0.089,877.113,0.877113,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003188,Wilkinson Group,QLE,Banking & Finance,EMP-QLE-0008,Nakuru,matatu_14seater,25.9,224,11603.2,0.089,1032.685,1.032685,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001406,Hart Hill and Smith,QVG,Telecommunications,EMP-QVG-0026,Nakuru,walk_or_cycle,3.4,238,1618.4,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003384,Brown PLC,KQW,Real Estate,EMP-KQW-0024,Meru,private_car,31.3,204,12770.4,0.17,2170.968,2.170968,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003239,Wilkinson Group,QLE,Banking & Finance,EMP-QLE-0059,Thika,matatu_14seater,18.7,182,6806.8,0.089,605.805,0.605805,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001189,Middleton Johnson and Kelly,SMP,Insurance,EMP-SMP-0049,Nyeri,company_bus,33.1,189,12511.8,0.029,362.842,0.362842,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002019,Poole Ltd,KYZ,Telecommunications,EMP-KYZ-0039,Meru,matatu_14seater,16.0,203,6496.0,0.089,578.144,0.578144,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000683,Andrews Robinson and Dennis,JFK,Energy & Petroleum,EMP-JFK-0023,Mombasa,boda_boda,17.3,190,6574.0,0.113,742.862,0.742862,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000033,Hicks Smith and Marsden,QVW,Banking & Finance,EMP-QVW-0033,Mombasa,walk_or_cycle,4.2,236,1982.4,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001533,Williams Sutton and Hewitt,KZL,Healthcare,EMP-KZL-0033,Nyeri,private_car,24.3,193,9379.8,0.17,1594.566,1.594566,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003278,Gibbons Inc,FCZ,Agriculture,EMP-FCZ-0038,Kisii,matatu_14seater,24.6,204,10036.8,0.089,893.275,0.893275,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001264,Thompson Walsh and Mason,JDT,Real Estate,EMP-JDT-0004,Mombasa,private_car,26.2,224,11737.6,0.17,1995.392,1.995392,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003878,Crawford-Rogers,WON,Retail & FMCG,EMP-WON-0038,Eldoret,walk_or_cycle,3.0,228,1368.0,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000197,Johnson Kirk and Stewart,BUW,Energy & Petroleum,EMP-BUW-0017,Nakuru,private_car,14.6,224,6540.8,0.17,1111.936,1.111936,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001238,Hardy-Ford,ZGX,Healthcare,EMP-ZGX-0038,Nairobi,matatu_14seater,19.6,186,7291.2,0.089,648.917,0.648917,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000977,Walker Group,FFD,Healthcare,EMP-FFD-0017,Nyeri,private_car,17.3,224,7750.4,0.17,1317.568,1.317568,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002917,Cartwright-Payne,LRT,Manufacturing,EMP-LRT-0037,Mombasa,taxi_cab,14.0,219,6132.0,0.17,1042.44,1.04244,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002904,Cartwright-Payne,LRT,Manufacturing,EMP-LRT-0024,Nakuru,matatu_14seater,16.8,215,7224.0,0.089,642.936,0.642936,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003523,Richards PLC,CCU,Insurance,EMP-CCU-0043,Meru,matatu_14seater,15.7,215,6751.0,0.089,600.839,0.600839,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001737,Watson Allen and Thomson,LCW,Construction,EMP-LCW-0057,Nyeri,walk_or_cycle,2.8,216,1209.6,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001075,Chapman Webster and McCarthy,RTS,Manufacturing,EMP-RTS-0055,Machakos,matatu_14seater,23.8,231,10995.6,0.089,978.608,0.978608,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001768,Harding Davis and Booth,BJQ,Agriculture,EMP-BJQ-0028,Nakuru,matatu_14seater,17.6,230,8096.0,0.089,720.544,0.720544,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000706,Andrews Robinson and Dennis,JFK,Energy & Petroleum,EMP-JFK-0046,Nyeri,boda_boda,18.4,213,7838.4,0.113,885.739,0.885739,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000866,Bartlett-White,MXD,Retail & FMCG,EMP-MXD-0026,Nyeri,matatu_14seater,24.0,197,9456.0,0.089,841.584,0.841584,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003951,Miller Scott and Moran,RAO,Real Estate,EMP-RAO-0051,Nakuru,taxi_cab,21.3,201,8562.6,0.17,1455.642,1.455642,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003333,Kennedy Dale and Wilson,WGW,Healthcare,EMP-WGW-0033,Nakuru,private_car,19.3,196,7565.6,0.17,1286.152,1.286152,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000908,Connolly-Young,YRC,Insurance,EMP-YRC-0008,Nyeri,matatu_14seater,28.1,186,10453.2,0.089,930.335,0.930335,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003476,Hunt LLC,XQI,Agriculture,EMP-XQI-0056,Meru,boda_boda,12.7,190,4826.0,0.113,545.338,0.545338,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002716,Howard PLC,UQK,Real Estate,EMP-UQK-0016,Kisumu,matatu_14seater,25.1,205,10291.0,0.089,915.899,0.915899,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000472,Goodwin Ltd,HQX,Manufacturing,EMP-HQX-0052,Nyeri,private_car,31.3,195,12207.0,0.17,2075.19,2.07519,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003670,Mellor-Jones,BCV,Real Estate,EMP-BCV-0010,Machakos,walk_or_cycle,2.6,211,1097.2,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001765,Harding Davis and Booth,BJQ,Agriculture,EMP-BJQ-0025,Nyeri,boda_boda,15.4,192,5913.6,0.113,668.237,0.668237,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000230,Johnson Kirk and Stewart,BUW,Energy & Petroleum,EMP-BUW-0050,Kisumu,private_car,28.7,205,11767.0,0.17,2000.39,2.00039,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002317,Miller-Wilkinson,VTD,Manufacturing,EMP-VTD-0037,Machakos,matatu_14seater,21.2,188,7971.2,0.089,709.437,0.709437,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002863,Chamberlain Payne and Webster,XDT,Telecommunications,EMP-XDT-0043,Mombasa,private_car,16.8,181,6081.6,0.17,1033.872,1.033872,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002390,Cameron-Hussain,WHY,Real Estate,EMP-WHY-0050,Kisii,matatu_14seater,24.2,214,10357.6,0.089,921.826,0.921826,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000299,Murphy-Barrett,QVK,Insurance,EMP-QVK-0059,Kisii,matatu_14seater,20.3,195,7917.0,0.089,704.613,0.704613,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000439,Goodwin Ltd,HQX,Manufacturing,EMP-HQX-0019,Nakuru,matatu_14seater,11.7,185,4329.0,0.089,385.281,0.385281,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002016,Poole Ltd,KYZ,Telecommunications,EMP-KYZ-0036,Thika,matatu_14seater,17.3,213,7369.8,0.089,655.912,0.655912,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000044,Hicks Smith and Marsden,QVW,Banking & Finance,EMP-QVW-0044,Eldoret,matatu_14seater,23.8,197,9377.2,0.089,834.571,0.834571,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003072,Johnson Holt and Tomlinson,LBZ,Healthcare,EMP-LBZ-0012,Kisumu,boda_boda,15.9,197,6264.6,0.113,707.9,0.7079,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003789,Williams Cook and Thomas,KKT,Healthcare,EMP-KKT-0009,Kisii,matatu_14seater,21.6,232,10022.4,0.089,891.994,0.891994,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000409,Wood LLC,WCE,Insurance,EMP-WCE-0049,Eldoret,private_car,33.9,193,13085.4,0.17,2224.518,2.224518,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000316,Warren PLC,ZTV,Construction,EMP-ZTV-0016,Kisii,private_car,17.9,213,7625.4,0.17,1296.318,1.296318,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003341,Kennedy Dale and Wilson,WGW,Healthcare,EMP-WGW-0041,Mombasa,boda_boda,13.7,225,6165.0,0.113,696.645,0.696645,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003609,Goddard-Taylor,OVJ,Retail & FMCG,EMP-OVJ-0009,Kisii,matatu_14seater,20.0,228,9120.0,0.089,811.68,0.81168,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001002,Walker Group,FFD,Healthcare,EMP-FFD-0042,Nyeri,matatu_14seater,15.9,204,6487.2,0.089,577.361,0.577361,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000315,Warren PLC,ZTV,Construction,EMP-ZTV-0015,Mombasa,matatu_14seater,12.2,209,5099.6,0.089,453.864,0.453864,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001654,Long-Lewis,IXG,Insurance,EMP-IXG-0034,Mombasa,matatu_14seater,21.7,195,8463.0,0.089,753.207,0.753207,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000309,Warren PLC,ZTV,Construction,EMP-ZTV-0009,Thika,private_car,32.1,208,13353.6,0.17,2270.112,2.270112,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002213,Thompson-Simmons,UJF,Energy & Petroleum,EMP-UJF-0053,Thika,private_car,14.5,207,6003.0,0.17,1020.51,1.02051,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000180,O'Donnell Davies and Kelly,ODE,Telecommunications,EMP-ODE-0060,Nakuru,matatu_14seater,25.1,186,9337.2,0.089,831.011,0.831011,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000415,Wood LLC,WCE,Insurance,EMP-WCE-0055,Mombasa,matatu_14seater,11.8,234,5522.4,0.089,491.494,0.491494,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001879,Dyer-Young,SDJ,Construction,EMP-SDJ-0019,Kisii,matatu_14seater,24.9,207,10308.6,0.089,917.465,0.917465,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001412,Hart Hill and Smith,QVG,Telecommunications,EMP-QVG-0032,Kisumu,matatu_14seater,26.2,221,11580.4,0.089,1030.656,1.030656,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001778,Harding Davis and Booth,BJQ,Agriculture,EMP-BJQ-0038,Thika,private_car,32.5,219,14235.0,0.17,2419.95,2.41995,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002349,Cameron-Hussain,WHY,Real Estate,EMP-WHY-0009,Nyeri,private_car,33.4,206,13760.8,0.17,2339.336,2.339336,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000018,Hicks Smith and Marsden,QVW,Banking & Finance,EMP-QVW-0018,Nyeri,matatu_14seater,25.9,229,11862.2,0.089,1055.736,1.055736,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003338,Kennedy Dale and Wilson,WGW,Healthcare,EMP-WGW-0038,Nakuru,matatu_14seater,20.2,227,9170.8,0.089,816.201,0.816201,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000606,Brown LLC,TSE,Real Estate,EMP-TSE-0006,Machakos,matatu_14seater,27.7,192,10636.8,0.089,946.675,0.946675,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002829,Chamberlain Payne and Webster,XDT,Telecommunications,EMP-XDT-0009,Kisumu,private_car,30.4,225,13680.0,0.17,2325.6,2.3256,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001753,Harding Davis and Booth,BJQ,Agriculture,EMP-BJQ-0013,Nairobi,matatu_14seater,17.2,223,7671.2,0.089,682.737,0.682737,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000694,Andrews Robinson and Dennis,JFK,Energy & Petroleum,EMP-JFK-0034,Nyeri,matatu_14seater,25.9,198,10256.4,0.089,912.82,0.91282,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002471,Williams Allen and Farrell,ISH,Retail & FMCG,EMP-ISH-0011,Nakuru,matatu_14seater,19.1,220,8404.0,0.089,747.956,0.747956,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000730,Fletcher Inc,ZMK,Banking & Finance,EMP-ZMK-0010,Eldoret,matatu_14seater,19.6,180,7056.0,0.089,627.984,0.627984,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000970,Walker Group,FFD,Healthcare,EMP-FFD-0010,Nyeri,walk_or_cycle,3.4,236,1604.8,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001374,Fletcher-Harper,QUZ,Real Estate,EMP-QUZ-0054,Nyeri,matatu_14seater,18.1,210,7602.0,0.089,676.578,0.676578,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003430,Hunt LLC,XQI,Agriculture,EMP-XQI-0010,Thika,boda_boda,7.8,217,3385.2,0.113,382.528,0.382528,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001007,Walker Group,FFD,Healthcare,EMP-FFD-0047,Thika,company_bus,39.5,180,14220.0,0.029,412.38,0.41238,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-004011,Smith Ltd,CXU,Insurance,EMP-CXU-0051,Kisumu,matatu_14seater,13.6,229,6228.8,0.089,554.363,0.554363,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002020,Poole Ltd,KYZ,Telecommunications,EMP-KYZ-0040,Eldoret,walk_or_cycle,3.7,217,1605.8,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003752,Ali Group,CZG,Healthcare,EMP-CZG-0032,Nakuru,walk_or_cycle,2.4,184,883.2,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003005,Webb-Turnbull,GLV,Retail & FMCG,EMP-GLV-0005,Thika,private_car,31.7,188,11919.2,0.17,2026.264,2.026264,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001570,Hunter LLC,LTR,Construction,EMP-LTR-0010,Nakuru,matatu_14seater,23.9,199,9512.2,0.089,846.586,0.846586,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001451,Mann Burton and Waters,AMW,Insurance,EMP-AMW-0011,Mombasa,private_car,15.1,217,6553.4,0.17,1114.078,1.114078,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001437,Hart Hill and Smith,QVG,Telecommunications,EMP-QVG-0057,Nakuru,matatu_14seater,13.7,233,6384.2,0.089,568.194,0.568194,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000818,Freeman Inc,DPQ,Retail & FMCG,EMP-DPQ-0038,Machakos,company_bus,30.6,188,11505.6,0.029,333.662,0.333662,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003320,Kennedy Dale and Wilson,WGW,Healthcare,EMP-WGW-0020,Eldoret,matatu_14seater,19.4,212,8225.6,0.089,732.078,0.732078,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-004015,Smith Ltd,CXU,Insurance,EMP-CXU-0055,Mombasa,matatu_14seater,21.5,195,8385.0,0.089,746.265,0.746265,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000535,Jackson-Watkins,IUI,Healthcare,EMP-IUI-0055,Meru,boda_boda,16.9,228,7706.4,0.113,870.823,0.870823,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002277,Moore Chapman and Williams,JCE,Telecommunications,EMP-JCE-0057,Eldoret,private_car,26.8,187,10023.2,0.17,1703.944,1.703944,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001704,Watson Allen and Thomson,LCW,Construction,EMP-LCW-0024,Kisii,matatu_14seater,25.3,190,9614.0,0.089,855.646,0.855646,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003965,Smith Ltd,CXU,Insurance,EMP-CXU-0005,Eldoret,matatu_14seater,14.5,230,6670.0,0.089,593.63,0.59363,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001727,Watson Allen and Thomson,LCW,Construction,EMP-LCW-0047,Eldoret,matatu_14seater,20.9,226,9446.8,0.089,840.765,0.840765,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000658,Brown LLC,TSE,Real Estate,EMP-TSE-0058,Nakuru,matatu_14seater,25.1,215,10793.0,0.089,960.577,0.960577,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003650,Goddard-Taylor,OVJ,Retail & FMCG,EMP-OVJ-0050,Thika,matatu_14seater,17.3,230,7958.0,0.089,708.262,0.708262,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001427,Hart Hill and Smith,QVG,Telecommunications,EMP-QVG-0047,Machakos,private_car,30.9,192,11865.6,0.17,2017.152,2.017152,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002064,Simpson-Robinson,VFA,Telecommunications,EMP-VFA-0024,Mombasa,walk_or_cycle,3.7,187,1383.8,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000600,Crawford Shah and Brown,TDK,Energy & Petroleum,EMP-TDK-0060,Kisii,private_car,23.2,180,8352.0,0.17,1419.84,1.41984,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002094,Simpson-Robinson,VFA,Telecommunications,EMP-VFA-0054,Machakos,matatu_14seater,26.0,232,12064.0,0.089,1073.696,1.073696,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001540,Williams Sutton and Hewitt,KZL,Healthcare,EMP-KZL-0040,Nairobi,taxi_cab,12.0,223,5352.0,0.17,909.84,0.90984,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003110,Johnson Holt and Tomlinson,LBZ,Healthcare,EMP-LBZ-0050,Kisumu,boda_boda,11.4,216,4924.8,0.113,556.502,0.556502,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000462,Goodwin Ltd,HQX,Manufacturing,EMP-HQX-0042,Thika,matatu_14seater,19.3,183,7063.8,0.089,628.678,0.628678,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003755,Ali Group,CZG,Healthcare,EMP-CZG-0035,Mombasa,private_car,16.5,208,6864.0,0.17,1166.88,1.16688,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003168,Evans-Ford,YBV,Agriculture,EMP-YBV-0048,Kisii,walk_or_cycle,2.9,181,1049.8,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002296,Miller-Wilkinson,VTD,Manufacturing,EMP-VTD-0016,Thika,private_car,29.0,233,13514.0,0.17,2297.38,2.29738,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000677,Andrews Robinson and Dennis,JFK,Energy & Petroleum,EMP-JFK-0017,Kisii,walk_or_cycle,4.3,201,1728.6,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000355,Warren PLC,ZTV,Construction,EMP-ZTV-0055,Kisii,matatu_14seater,12.5,181,4525.0,0.089,402.725,0.402725,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000094,Fuller LLC,SXB,Agriculture,EMP-SXB-0034,Nakuru,boda_boda,11.3,225,5085.0,0.113,574.605,0.574605,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001809,Burgess Turner and Thomas,CZV,Telecommunications,EMP-CZV-0009,Kisii,matatu_14seater,20.9,190,7942.0,0.089,706.838,0.706838,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001591,Hunter LLC,LTR,Construction,EMP-LTR-0031,Nakuru,walk_or_cycle,3.4,189,1285.2,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001314,Thompson Walsh and Mason,JDT,Real Estate,EMP-JDT-0054,Kisii,matatu_14seater,23.0,202,9292.0,0.089,826.988,0.826988,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003568,Reynolds Webb and Webb,MPR,Healthcare,EMP-MPR-0028,Eldoret,private_car,30.8,191,11765.6,0.17,2000.152,2.000152,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002823,Chamberlain Payne and Webster,XDT,Telecommunications,EMP-XDT-0003,Nairobi,private_car,25.2,228,11491.2,0.17,1953.504,1.953504,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000799,Freeman Inc,DPQ,Retail & FMCG,EMP-DPQ-0019,Machakos,private_car,27.7,227,12575.8,0.17,2137.886,2.137886,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000024,Hicks Smith and Marsden,QVW,Banking & Finance,EMP-QVW-0024,Meru,boda_boda,14.4,196,5644.8,0.113,637.862,0.637862,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002358,Cameron-Hussain,WHY,Real Estate,EMP-WHY-0018,Mombasa,matatu_14seater,24.3,231,11226.6,0.089,999.167,0.999167,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002247,Moore Chapman and Williams,JCE,Telecommunications,EMP-JCE-0027,Nairobi,matatu_14seater,21.2,231,9794.4,0.089,871.702,0.871702,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002442,Potter-Cooper,KNK,Agriculture,EMP-KNK-0042,Kisumu,taxi_cab,14.8,234,6926.4,0.17,1177.488,1.177488,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002352,Cameron-Hussain,WHY,Real Estate,EMP-WHY-0012,Kisii,boda_boda,9.5,185,3515.0,0.113,397.195,0.397195,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002171,Thompson-Simmons,UJF,Energy & Petroleum,EMP-UJF-0011,Nairobi,taxi_cab,13.3,221,5878.6,0.17,999.362,0.999362,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002955,Welch Smith and Clarke,NNU,Banking & Finance,EMP-NNU-0015,Thika,boda_boda,18.2,206,7498.4,0.113,847.319,0.847319,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001445,Mann Burton and Waters,AMW,Insurance,EMP-AMW-0005,Meru,company_bus,53.4,211,22534.8,0.029,653.509,0.653509,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003161,Evans-Ford,YBV,Agriculture,EMP-YBV-0041,Machakos,matatu_14seater,14.7,228,6703.2,0.089,596.585,0.596585,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003255,Gibbons Inc,FCZ,Agriculture,EMP-FCZ-0015,Kisumu,private_car,18.5,182,6734.0,0.17,1144.78,1.14478,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-000319,Warren PLC,ZTV,Construction,EMP-ZTV-0019,Eldoret,boda_boda,7.6,232,3526.4,0.113,398.483,0.398483,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-002207,Thompson-Simmons,UJF,Energy & Petroleum,EMP-UJF-0047,Eldoret,matatu_14seater,15.5,197,6107.0,0.089,543.523,0.543523,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-001834,Burgess Turner and Thomas,CZV,Telecommunications,EMP-CZV-0034,Machakos,private_car,24.3,232,11275.2,0.17,1916.784,1.916784,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
CMT-003114,Johnson Holt and Tomlinson,LBZ,Healthcare,EMP-LBZ-0054,Meru,walk_or_cycle,3.1,231,1432.2,0.0,0.0,0.0,Scope 3,Cat 7 — Employee commuting,HR commute survey,2024,0,2024
