record_id,company_name,nse_code,sector,county,vehicle_id,vehicle_class,fuel_type,transaction_date,month,quarter,fuel_station_brand,fuel_station_area,fuel_litres,fuel_price_ksh_per_l,fuel_cost_ksh,gps_km_driven,defra_ef_kgco2e_per_l,kenya_road_adj,emission_kgco2e,emission_tco2e,scope,data_source,extraction_confidence,anomaly_flag,anomaly_type,fy_year
FC-001207,Schofield Harris and Poole,WVH,Insurance,Nairobi,WVH-CAR-004,petrol_saloon,petrol,2024-10-29,10,4,Gulf Energy,Industrial Area,32.58,214.07,6974.51,330.4,2.311,1.18,75.292,0.075292,Scope 1,Fuel card statement,0.9872,0,clean,2024
FC-000487,Collins-Dawson,EJR,Insurance,Mombasa,EJR-CAR-011,petrol_saloon,petrol,2024-04-06,4,2,Total Kenya,Gigiri,5.04,215.05,1083.85,51.8,2.311,1.18,11.647,0.011647,Scope 1,Fuel card statement,0.9247,0,clean,2024
FC-001293,Glover Ltd,ZND,Banking & Finance,Nyeri,ZND-SUV-020,petrol_suv,petrol,2024-05-13,5,2,Total Kenya,Upperhill,48.13,208.5,10034.95,323.0,2.311,1.18,111.228,0.111228,Scope 1,Fuel card statement,0.9433,0,clean,2024
FC-002877,Thompson Ltd,CYR,Energy & Petroleum,Kisumu,CYR-TRK-007,diesel_truck,diesel,2024-10-19,10,4,Rubis Energy,Gigiri,18.59,199.85,3715.21,55.7,2.64,1.18,49.078,0.049078,Scope 1,Fuel card statement,0.9305,0,clean,2024
FC-002974,Boyle Inc,FGC,Insurance,Meru,FGC-CAR-005,petrol_saloon,petrol,2024-02-19,2,1,Gulf Energy,Thika Road,12.47,208.51,2600.08,131.0,2.311,1.18,28.818,0.028818,Scope 1,Fuel card statement,0.9817,0,clean,2024
FC-002860,Thompson Ltd,CYR,Energy & Petroleum,Kisumu,CYR-CAR-004,petrol_saloon,petrol,2024-02-13,2,1,Gulf Energy,Industrial Area,30.91,207.79,6422.7,322.4,2.311,1.18,71.433,0.071433,Scope 1,Fuel card statement,0.9708,0,clean,2024
FC-000818,Akhtar Inc,MTW,Construction,Kisumu,MTW-BUS-021,diesel_bus,diesel,2024-08-05,8,3,Vivo Energy (Shell),Karen,81.76,198.43,16223.47,382.3,2.64,1.18,215.846,0.215846,Scope 1,Fuel card statement,0.9227,0,clean,2024
FC-001546,Harvey Ltd,BGR,Insurance,Nakuru,BGR-SUV-002,petrol_suv,petrol,2024-09-25,9,3,Galana Oil,Gigiri,23.8,216.76,5158.98,163.8,2.311,1.18,55.002,0.055002,Scope 1,Fuel card statement,0.9593,0,clean,2024
FC-000762,Hughes-Baker,GGO,Telecommunications,Eldoret,GGO-CAR-001,petrol_saloon,petrol,2024-06-12,6,2,Oryx Energies,Westlands,5.64,208.88,1178.09,58.1,2.311,1.18,13.034,0.013034,Scope 1,Fuel card statement,0.9426,0,clean,2024
FC-002674,White-Kerr,PSF,Agriculture,Eldoret,PSF-TRK-014,diesel_truck,diesel,2024-12-02,12,4,Galana Oil,Kilimani,70.5,202.7,14290.12,218.4,2.64,1.18,186.12,0.18612,Scope 1,Fuel card statement,0.969,0,clean,2024
FC-000176,Hussain Wilson and Brown,FPV,Real Estate,Nairobi,FPV-CAR-017,petrol_saloon,petrol,2024-05-11,5,2,Gulf Energy,Upperhill,10.6,208.74,2212.65,110.1,2.311,1.18,24.497,0.024497,Scope 1,Fuel card statement,0.9255,0,clean,2024
FC-001037,Richards Sykes and Peters,TNC,Construction,Eldoret,TNC-TRK-004,diesel_truck,diesel,2024-01-14,1,1,Oryx Energies,CBD,26.65,195.44,5208.53,82.6,2.64,1.18,70.356,0.070356,Scope 1,Fuel card statement,0.9254,0,clean,2024
FC-000719,Butler Carter and Norton,FMX,Insurance,Nyeri,FMX-TRK-006,diesel_truck,diesel,2024-09-18,9,3,Vivo Energy (Shell),Westlands,120.19,204.88,24624.06,362.4,2.64,1.18,317.302,0.317302,Scope 1,Fuel card statement,0.941,0,clean,2024
FC-001189,Schofield Harris and Poole,WVH,Insurance,Nairobi,WVH-4WD-009,petrol_4wd,petrol,2024-12-04,12,4,Total Kenya,Runda,43.23,206.52,8927.82,268.5,2.64,1.18,114.127,0.114127,Scope 1,Fuel card statement,0.983,0,clean,2024
FC-000145,Hussain Wilson and Brown,FPV,Real Estate,Nairobi,FPV-CAR-024,petrol_saloon,petrol,2024-10-04,10,4,Vivo Energy (Shell),Thika Road,35.33,207.73,7339.03,361.4,2.311,1.18,81.648,0.081648,Scope 1,Fuel card statement,0.9797,0,clean,2024
FC-002112,Richardson LLC,BIB,Construction,Nyeri,BIB-BUS-004,diesel_bus,diesel,2024-10-25,10,4,Vivo Energy (Shell),Industrial Area,13.16,199.96,2631.44,61.7,2.64,1.18,34.742,0.034742,Scope 1,Fuel card statement,0.9258,0,clean,2024
FC-000496,Ross Haynes and Bennett,QNG,Healthcare,Nyeri,QNG-4WD-001,petrol_4wd,petrol,2024-12-12,12,4,Total Kenya,Karen,51.86,206.45,10706.32,307.0,2.64,1.18,136.91,0.13691,Scope 1,Fuel card statement,0.9424,0,clean,2024
FC-000875,Ahmed and Sons,UKB,Telecommunications,Machakos,UKB-CAR-005,petrol_saloon,petrol,2024-04-28,4,2,Rubis Energy,Upper Hill,9.48,207.37,1965.91,95.8,2.311,1.18,21.908,0.021908,Scope 1,Fuel card statement,0.9264,0,clean,2024
FC-000692,Butler Carter and Norton,FMX,Insurance,Nyeri,FMX-TRK-011,diesel_truck,diesel,2024-08-27,8,3,Vivo Energy (Shell),Runda,42.4,195.8,8301.89,130.1,2.64,1.18,111.936,0.111936,Scope 1,Fuel card statement,0.9433,0,clean,2024
FC-001719,Stevens and Sons,BSU,Banking & Finance,Mombasa,BSU-4WD-003,petrol_4wd,petrol,2024-07-16,7,3,Oryx Energies,Upperhill,21.81,215.47,4699.31,128.9,2.64,1.18,57.578,0.057578,Scope 1,Fuel card statement,0.9497,0,clean,2024
FC-002759,Greenwood Thompson and Richards,VBI,Real Estate,Kisumu,VBI-CAR-028,petrol_saloon,petrol,2024-06-17,6,2,Rubis Energy,Upperhill,10.98,206.78,2270.47,113.6,2.311,1.18,25.375,0.025375,Scope 1,Fuel card statement,0.9667,0,clean,2024
FC-000444,Rose-Newton,WWJ,Banking & Finance,Nyeri,WWJ-SUV-013,petrol_suv,petrol,2024-06-22,6,2,Galana Oil,Upper Hill,33.48,210.37,7043.23,222.4,2.311,1.18,77.372,0.077372,Scope 1,Fuel card statement,0.9867,0,clean,2024
FC-002168,Andrews-Brown,WBB,Banking & Finance,Nakuru,WBB-MTR-004,petrol_bike,petrol,2024-05-29,5,2,Total Kenya,Thika Road,13.05,215.03,2806.18,273.3,2.296,1.18,29.963,0.029963,Scope 1,Fuel card statement,0.9327,0,clean,2024
FC-002031,Cunningham and Sons,EHZ,Retail & FMCG,Kisii,EHZ-MTR-016,petrol_bike,petrol,2024-04-15,4,2,Oryx Energies,Upperhill,8.44,215.68,1820.36,180.8,2.296,1.18,19.378,0.019378,Scope 1,Fuel card statement,0.9675,0,clean,2024
FC-000257,Carr-Matthews,CCW,Banking & Finance,Kisii,CCW-4WD-005,petrol_4wd,petrol,2024-04-12,4,2,Galana Oil,Upper Hill,7.93,210.24,1667.23,49.5,2.64,1.18,20.935,0.020935,Scope 1,Fuel card statement,0.9742,0,clean,2024
FC-002464,Farrell Smith and Foster,NND,Banking & Finance,Thika,NND-CAR-024,petrol_saloon,petrol,2024-09-25,9,3,Rubis Energy,Gigiri,6.69,212.97,1424.8,69.5,2.311,1.18,15.461,0.015461,Scope 1,Fuel card statement,0.9549,0,clean,2024
FC-000782,Hall PLC,LPJ,Healthcare,Kisumu,LPJ-CAR-004,petrol_saloon,petrol,2024-10-06,10,4,Rubis Energy,Upperhill,20.93,206.09,4313.54,217.2,2.311,1.18,48.369,0.048369,Scope 1,Fuel card statement,0.9307,0,clean,2024
FC-000528,Ross Haynes and Bennett,QNG,Healthcare,Nyeri,QNG-CAR-024,petrol_saloon,petrol,2024-04-01,4,2,Gulf Energy,Upper Hill,7.78,215.45,1676.22,79.5,2.311,1.18,17.98,0.01798,Scope 1,Fuel card statement,0.9366,0,clean,2024
FC-000001,Brown Jones and Hughes,AHF,Banking & Finance,Mombasa,AHF-MTR-001,petrol_bike,petrol,2024-10-09,10,4,Rubis Energy,Kilimani,9.28,213.55,1981.74,192.4,2.296,1.18,21.307,0.021307,Scope 1,Fuel card statement,0.9266,0,clean,2024
FC-001609,Barrett Kent and Lee,DYO,Construction,Nyeri,DYO-TRK-006,diesel_truck,diesel,2024-09-01,9,3,Oryx Energies,Gigiri,15.84,204.74,3243.13,48.1,2.64,1.18,41.818,0.041818,Scope 1,Fuel card statement,0.9698,0,clean,2024
FC-001776,Palmer Carter and Sutton,END,Manufacturing,Kisumu,END-4WD-010,petrol_4wd,petrol,2024-01-10,1,1,Vivo Energy (Shell),Westlands,56.6,216.95,12279.37,340.8,2.64,1.18,149.424,0.149424,Scope 1,Fuel card statement,0.9704,0,clean,2024
FC-000046,Martin Allen and Brown,CKA,Construction,Nakuru,CKA-MTR-009,petrol_bike,petrol,2024-02-22,2,1,Rubis Energy,Upperhill,1.63,206.39,336.41,35.2,2.296,1.18,3.742,0.003742,Scope 1,Fuel card statement,0.9674,0,clean,2024
FC-002304,Hicks Harvey and Lowe,YFS,Insurance,Nakuru,YFS-SUV-026,petrol_suv,petrol,2024-04-22,4,2,Total Kenya,Upperhill,42.8,212.02,9074.28,282.8,2.311,1.18,98.911,0.098911,Scope 1,Fuel card statement,0.9597,0,clean,2024
FC-002196,Andrews-Brown,WBB,Banking & Finance,Nakuru,WBB-BUS-014,diesel_bus,diesel,2024-08-05,8,3,Rubis Energy,Westlands,46.04,202.35,9316.22,215.5,2.64,1.18,121.546,0.121546,Scope 1,Fuel card statement,0.9583,0,clean,2024
FC-001322,Holmes Group,ENP,Construction,Nakuru,ENP-SUV-006,petrol_suv,petrol,2024-08-21,8,3,Gulf Energy,Thika Road,5.1,211.02,1076.2,35.3,2.311,1.18,11.786,0.011786,Scope 1,Fuel card statement,0.9417,0,clean,2024
FC-000195,Patel LLC,SIE,Telecommunications,Thika,SIE-4WD-003,petrol_4wd,petrol,2024-01-09,1,1,Rubis Energy,Upperhill,28.76,212.43,6109.4,176.0,2.64,1.18,75.926,0.075926,Scope 1,Fuel card statement,0.9607,0,clean,2024
FC-001552,Harvey Ltd,BGR,Insurance,Nakuru,BGR-CAR-012,petrol_saloon,petrol,2024-07-11,7,3,Gulf Energy,CBD,34.32,214.13,7348.91,349.6,2.311,1.18,79.314,0.079314,Scope 1,Fuel card statement,0.9831,0,clean,2024
FC-002145,Dodd-Carroll,XNB,Construction,Meru,XNB-CAR-010,petrol_saloon,petrol,2024-07-02,7,3,Vivo Energy (Shell),Runda,21.9,206.1,4513.64,227.7,2.311,1.18,50.611,0.050611,Scope 1,Fuel card statement,0.9613,0,clean,2024
FC-000679,Butler Carter and Norton,FMX,Insurance,Nyeri,FMX-TRK-002,diesel_truck,diesel,2024-07-03,7,3,Vivo Energy (Shell),Karen,82.71,196.79,16276.17,251.2,2.64,1.18,218.354,0.218354,Scope 1,Fuel card statement,0.9818,0,clean,2024
FC-001576,Barrett Kent and Lee,DYO,Construction,Nyeri,DYO-TRK-010,diesel_truck,diesel,2024-01-17,1,1,Gulf Energy,Thika Road,88.68,197.9,17549.88,267.3,2.64,1.18,234.115,0.234115,Scope 1,Fuel card statement,0.9303,0,clean,2024
FC-001136,Coates Chadwick and Williams,XPM,Construction,Mombasa,XPM-CAR-001,petrol_saloon,petrol,2024-08-07,8,3,Rubis Energy,Industrial Area,13.83,211.74,2928.33,143.5,2.311,1.18,31.961,0.031961,Scope 1,Fuel card statement,0.9587,0,clean,2024
FC-002984,Boyle Inc,FGC,Insurance,Meru,FGC-TRK-002,diesel_truck,diesel,2024-01-26,1,1,Galana Oil,Upperhill,81.19,194.51,15792.27,246.0,2.64,1.18,214.342,0.214342,Scope 1,Fuel card statement,0.955,0,clean,2024
FC-000409,Rose-Newton,WWJ,Banking & Finance,Nyeri,WWJ-TRK-008,diesel_truck,diesel,2024-03-19,3,1,Gulf Energy,Westlands,29.54,195.86,5785.74,87.1,2.64,1.18,77.986,0.077986,Scope 1,Fuel card statement,0.9639,0,clean,2024
FC-001463,Moore-Barnes,IPF,Banking & Finance,Nakuru,IPF-4WD-022,petrol_4wd,petrol,2024-09-09,9,3,Rubis Energy,Westlands,19.61,205.9,4037.71,120.4,2.64,1.18,51.77,0.05177,Scope 1,Fuel card statement,0.9476,0,clean,2024
FC-001252,Evans PLC,WYC,Manufacturing,Nyeri,WYC-4WD-004,petrol_4wd,petrol,2024-07-24,7,3,Gulf Energy,Kilimani,42.31,212.07,8972.61,260.4,2.64,1.18,111.698,0.111698,Scope 1,Fuel card statement,0.9257,0,clean,2024
FC-001663,Alexander Jenkins and Roberts,UUE,Manufacturing,Mombasa,UUE-CAR-002,petrol_saloon,petrol,2024-02-09,2,1,Vivo Energy (Shell),CBD,25.84,211.07,5454.04,274.9,2.311,1.18,59.716,0.059716,Scope 1,Fuel card statement,0.9713,0,clean,2024
FC-001778,Palmer Carter and Sutton,END,Manufacturing,Kisumu,END-CAR-018,petrol_saloon,petrol,2024-09-04,9,3,Vivo Energy (Shell),Upper Hill,28.03,212.64,5960.31,292.7,2.311,1.18,64.777,0.064777,Scope 1,Fuel card statement,0.9337,0,clean,2024
FC-000415,Rose-Newton,WWJ,Banking & Finance,Nyeri,WWJ-MTR-003,petrol_bike,petrol,2024-05-18,5,2,Gulf Energy,Gigiri,15.77,210.29,3316.24,338.1,2.296,1.18,36.208,0.036208,Scope 1,Fuel card statement,0.989,0,clean,2024
FC-001004,Berry-Bell,HEA,Banking & Finance,Eldoret,HEA-VAN-013,diesel_van,diesel,2024-01-12,1,1,Total Kenya,Gigiri,37.32,196.66,7339.53,298.0,2.64,1.18,98.525,0.098525,Scope 1,Fuel card statement,0.9586,0,clean,2024
FC-002096,Richardson LLC,BIB,Construction,Nyeri,BIB-CAR-006,petrol_saloon,petrol,2024-04-30,4,2,Rubis Energy,Kilimani,31.9,211.46,6745.68,326.4,2.311,1.18,73.721,0.073721,Scope 1,Fuel card statement,0.9296,0,clean,2024
FC-001438,Stanley Inc,LND,Insurance,Nakuru,LND-SUV-008,petrol_suv,petrol,2024-03-31,3,1,Vivo Energy (Shell),Westlands,45.8,215.97,9891.41,301.9,2.311,1.18,105.844,0.105844,Scope 1,Fuel card statement,0.9378,0,clean,2024
FC-001890,Pearce Group,BZV,Banking & Finance,Mombasa,BZV-TRK-020,diesel_truck,diesel,2024-02-29,2,1,Total Kenya,Industrial Area,127.54,195.49,24932.48,388.0,2.64,1.18,336.706,0.336706,Scope 1,Fuel card statement,0.9784,0,clean,2024
FC-000860,Ahmed and Sons,UKB,Telecommunications,Machakos,UKB-4WD-010,petrol_4wd,petrol,2024-03-15,3,1,Gulf Energy,Thika Road,5.21,204.97,1067.9,30.7,2.64,1.18,13.754,0.013754,Scope 1,Fuel card statement,0.9493,0,clean,2024
FC-002813,Thomas Long and Mills,ELS,Agriculture,Meru,ELS-CAR-009,petrol_saloon,petrol,2024-04-25,4,2,Rubis Energy,CBD,29.2,206.57,6031.71,305.5,2.311,1.18,67.481,0.067481,Scope 1,Fuel card statement,0.9649,0,clean,2024
FC-002988,Boyle Inc,FGC,Insurance,Meru,FGC-SUV-001,petrol_suv,petrol,2024-04-15,4,2,Gulf Energy,Upperhill,29.45,214.29,6310.89,197.9,2.311,1.18,68.059,0.068059,Scope 1,Fuel card statement,0.9865,0,clean,2024
FC-000175,Hussain Wilson and Brown,FPV,Real Estate,Nairobi,FPV-4WD-016,petrol_4wd,petrol,2024-01-29,1,1,Gulf Energy,Upperhill,54.07,214.84,11616.34,330.9,2.64,1.18,142.745,0.142745,Scope 1,Fuel card statement,0.9621,0,clean,2024
FC-000882,Ahmed and Sons,UKB,Telecommunications,Machakos,UKB-4WD-002,petrol_4wd,petrol,2024-12-14,12,4,Galana Oil,Industrial Area,16.87,206.48,3483.38,104.9,2.64,1.18,44.537,0.044537,Scope 1,Fuel card statement,0.9545,0,clean,2024
FC-000193,Patel LLC,SIE,Telecommunications,Thika,SIE-TRK-013,diesel_truck,diesel,2024-10-12,10,4,Vivo Energy (Shell),Gigiri,104.9,196.31,20592.44,325.3,2.64,1.18,276.936,0.276936,Scope 1,Fuel card statement,0.9721,0,clean,2024
FC-001597,Barrett Kent and Lee,DYO,Construction,Nyeri,DYO-CAR-015,petrol_saloon,petrol,2024-02-02,2,1,Total Kenya,CBD,14.76,217.16,3205.22,157.2,2.311,1.18,34.11,0.03411,Scope 1,Fuel card statement,0.9625,0,clean,2024
FC-002360,Ali and Sons,KRH,Agriculture,Thika,KRH-CAR-007,petrol_saloon,petrol,2024-11-15,11,4,Rubis Energy,Upperhill,38.19,208.79,7973.54,391.5,2.311,1.18,88.257,0.088257,Scope 1,Fuel card statement,0.9549,0,clean,2024
FC-002324,Hicks Harvey and Lowe,YFS,Insurance,Nakuru,YFS-VAN-011,diesel_van,diesel,2024-01-25,1,1,Vivo Energy (Shell),Industrial Area,47.07,203.4,9573.86,390.4,2.64,1.18,124.265,0.124265,Scope 1,Fuel card statement,0.9652,0,clean,2024
FC-002015,Walker LLC,KYZ,Agriculture,Meru,KYZ-TRK-008,diesel_truck,diesel,2024-05-11,5,2,Total Kenya,Westlands,43.27,200.17,8661.33,128.5,2.64,1.18,114.233,0.114233,Scope 1,Fuel card statement,0.9497,0,clean,2024
FC-002363,Ali and Sons,KRH,Agriculture,Thika,KRH-SUV-012,petrol_suv,petrol,2024-06-11,6,2,Vivo Energy (Shell),Karen,43.17,210.49,9086.98,288.2,2.311,1.18,99.766,0.099766,Scope 1,Fuel card statement,0.9535,0,clean,2024
FC-001790,Palmer Carter and Sutton,END,Manufacturing,Kisumu,END-CAR-011,petrol_saloon,petrol,2024-02-16,2,1,Vivo Energy (Shell),Westlands,21.64,210.41,4553.18,227.4,2.311,1.18,50.01,0.05001,Scope 1,Fuel card statement,0.9889,0,clean,2024
FC-001386,Cook Ltd,TRS,Construction,Machakos,TRS-SUV-010,petrol_suv,petrol,2024-05-09,5,2,Galana Oil,Runda,25.59,207.31,5305.09,170.1,2.311,1.18,59.138,0.059138,Scope 1,Fuel card statement,0.9501,0,clean,2024
FC-001317,Holmes Group,ENP,Construction,Nakuru,ENP-CAR-008,petrol_saloon,petrol,2024-07-26,7,3,Rubis Energy,Karen,26.91,213.49,5745.03,272.6,2.311,1.18,62.189,0.062189,Scope 1,Fuel card statement,0.9616,0,clean,2024
FC-001392,Cook Ltd,TRS,Construction,Machakos,TRS-SUV-014,petrol_suv,petrol,2024-05-23,5,2,Vivo Energy (Shell),Westlands,16.05,214.21,3438.15,107.8,2.311,1.18,37.092,0.037092,Scope 1,Fuel card statement,0.9242,0,clean,2024
FC-001454,Moore-Barnes,IPF,Banking & Finance,Nakuru,IPF-MTR-011,petrol_bike,petrol,2024-02-20,2,1,Vivo Energy (Shell),Thika Road,15.98,215.8,3448.55,346.0,2.296,1.18,36.69,0.03669,Scope 1,Fuel card statement,0.9361,0,clean,2024
FC-002914,Smith Cooke and Crawford,AJO,Construction,Machakos,AJO-TRK-007,diesel_truck,diesel,2024-10-27,10,4,Rubis Energy,Industrial Area,32.83,198.7,6523.22,97.9,2.64,1.18,86.671,0.086671,Scope 1,Fuel card statement,0.9218,0,clean,2024
FC-000326,Bibi-Goddard,OVQ,Banking & Finance,Thika,OVQ-SUV-008,petrol_suv,petrol,2024-03-07,3,1,Total Kenya,CBD,17.13,206.86,3543.46,114.6,2.311,1.18,39.587,0.039587,Scope 1,Fuel card statement,0.9856,0,clean,2024
FC-001860,Pearce Group,BZV,Banking & Finance,Mombasa,BZV-CAR-012,petrol_saloon,petrol,2024-02-09,2,1,Total Kenya,Upperhill,23.66,211.88,5013.2,245.6,2.311,1.18,54.678,0.054678,Scope 1,Fuel card statement,0.9668,0,clean,2024
FC-002794,Thomas Long and Mills,ELS,Agriculture,Meru,ELS-CAR-014,petrol_saloon,petrol,2024-04-24,4,2,Oryx Energies,Karen,36.44,206.71,7532.43,367.4,2.311,1.18,84.213,0.084213,Scope 1,Fuel card statement,0.9343,0,clean,2024
FC-000089,Martin Allen and Brown,CKA,Construction,Nakuru,CKA-SUV-012,petrol_suv,petrol,2024-06-06,6,2,Total Kenya,Runda,29.35,208.54,6120.7,199.7,2.311,1.18,67.828,0.067828,Scope 1,Fuel card statement,0.9843,0,clean,2024
FC-000480,Collins-Dawson,EJR,Insurance,Mombasa,EJR-MTR-010,petrol_bike,petrol,2024-06-17,6,2,Galana Oil,CBD,8.24,215.85,1778.64,175.3,2.296,1.18,18.919,0.018919,Scope 1,Fuel card statement,0.9389,0,clean,2024
FC-001897,Nicholson and Sons,EMF,Manufacturing,Machakos,EMF-SUV-005,petrol_suv,petrol,2024-08-29,8,3,Total Kenya,Gigiri,46.63,213.3,9946.17,323.0,2.311,1.18,107.762,0.107762,Scope 1,Fuel card statement,0.9716,0,clean,2024
FC-002177,Andrews-Brown,WBB,Banking & Finance,Nakuru,WBB-4WD-001,petrol_4wd,petrol,2024-08-17,8,3,Galana Oil,Industrial Area,5.25,215.92,1133.56,32.0,2.64,1.18,13.86,0.01386,Scope 1,Fuel card statement,0.9774,0,clean,2024
FC-000999,Berry-Bell,HEA,Banking & Finance,Eldoret,HEA-4WD-012,petrol_4wd,petrol,2024-11-08,11,4,Vivo Energy (Shell),Westlands,32.36,209.75,6787.57,200.3,2.64,1.18,85.43,0.08543,Scope 1,Fuel card statement,0.9488,0,clean,2024
FC-002152,Dodd-Carroll,XNB,Construction,Meru,XNB-MTR-004,petrol_bike,petrol,2024-03-21,3,1,Galana Oil,Thika Road,6.63,214.28,1420.68,143.6,2.296,1.18,15.222,0.015222,Scope 1,Fuel card statement,0.9847,0,clean,2024
FC-001314,Holmes Group,ENP,Construction,Nakuru,ENP-SUV-005,petrol_suv,petrol,2024-04-16,4,2,Galana Oil,Thika Road,34.38,215.09,7394.95,237.8,2.311,1.18,79.452,0.079452,Scope 1,Fuel card statement,0.9772,0,clean,2024
FC-001377,Cook Ltd,TRS,Construction,Machakos,TRS-CAR-020,petrol_saloon,petrol,2024-03-08,3,1,Galana Oil,Upper Hill,4.11,205.13,843.08,41.6,2.311,1.18,9.498,0.009498,Scope 1,Fuel card statement,0.9725,0,clean,2024
FC-000153,Hussain Wilson and Brown,FPV,Real Estate,Nairobi,FPV-VAN-003,diesel_van,diesel,2024-06-13,6,2,Oryx Energies,Kilimani,48.41,200.34,9698.46,384.9,2.64,1.18,127.802,0.127802,Scope 1,Fuel card statement,0.9399,0,clean,2024
FC-001436,Stanley Inc,LND,Insurance,Nakuru,LND-4WD-012,petrol_4wd,petrol,2024-11-12,11,4,Galana Oil,Runda,11.67,214.73,2505.86,72.6,2.64,1.18,30.809,0.030809,Scope 1,Fuel card statement,0.9497,0,clean,2024
FC-002659,White-Kerr,PSF,Agriculture,Eldoret,PSF-MTR-001,petrol_bike,petrol,2024-09-05,9,3,Oryx Energies,Karen,16.25,206.54,3356.35,347.1,2.296,1.18,37.31,0.03731,Scope 1,Fuel card statement,0.9763,0,clean,2024
FC-000946,Robinson Horton and Smith,RNG,Banking & Finance,Thika,RNG-SUV-011,petrol_suv,petrol,2024-10-25,10,4,Total Kenya,Upper Hill,41.89,210.07,8800.0,283.8,2.311,1.18,96.808,0.096808,Scope 1,Fuel card statement,0.9771,0,clean,2024
FC-002262,Norris-Morris,QKP,Energy & Petroleum,Meru,QKP-CAR-008,petrol_saloon,petrol,2024-10-11,10,4,Gulf Energy,Runda,30.31,210.91,6392.59,314.7,2.311,1.18,70.046,0.070046,Scope 1,Fuel card statement,0.9691,0,clean,2024
FC-000843,Akhtar Inc,MTW,Construction,Kisumu,MTW-SUV-023,petrol_suv,petrol,2024-07-24,7,3,Total Kenya,Upper Hill,18.79,207.34,3895.83,131.2,2.311,1.18,43.424,0.043424,Scope 1,Fuel card statement,0.9419,0,clean,2024
FC-000212,Patel LLC,SIE,Telecommunications,Thika,SIE-SUV-010,petrol_suv,petrol,2024-05-01,5,2,Gulf Energy,Karen,13.58,215.96,2932.78,89.7,2.311,1.18,31.383,0.031383,Scope 1,Fuel card statement,0.9744,0,clean,2024
FC-000728,Hughes-Baker,GGO,Telecommunications,Eldoret,GGO-CAR-001,petrol_saloon,petrol,2024-08-19,8,3,Oryx Energies,Kilimani,4.05,205.91,833.94,42.4,2.311,1.18,9.36,0.00936,Scope 1,Fuel card statement,0.9334,0,clean,2024
FC-001193,Schofield Harris and Poole,WVH,Insurance,Nairobi,WVH-MTR-015,petrol_bike,petrol,2024-08-06,8,3,Total Kenya,Gigiri,5.3,207.49,1099.71,110.1,2.296,1.18,12.169,0.012169,Scope 1,Fuel card statement,0.9688,0,clean,2024
FC-001393,Cook Ltd,TRS,Construction,Machakos,TRS-CAR-005,petrol_saloon,petrol,2024-09-22,9,3,Oryx Energies,Thika Road,30.04,209.65,6297.93,314.8,2.311,1.18,69.422,0.069422,Scope 1,Fuel card statement,0.9261,0,clean,2024
FC-000933,Bishop Hamilton and Watkins,ZNZ,Healthcare,Nairobi,ZNZ-VAN-015,diesel_van,diesel,2024-03-15,3,1,Oryx Energies,Kilimani,37.44,194.59,7285.58,307.9,2.64,1.18,98.842,0.098842,Scope 1,Fuel card statement,0.9514,0,clean,2024
FC-002395,Coates-Andrews,AQO,Banking & Finance,Mombasa,AQO-TRK-002,diesel_truck,diesel,2024-01-21,1,1,Total Kenya,Industrial Area,40.64,194.59,7908.14,122.3,2.64,1.18,107.29,0.10729,Scope 1,Fuel card statement,0.9585,0,clean,2024
FC-000651,Jones Fletcher and Sutton,KBX,Insurance,Kisii,KBX-SUV-013,petrol_suv,petrol,2024-05-13,5,2,Oryx Energies,Runda,53.08,210.69,11183.57,356.3,2.311,1.18,122.668,0.122668,Scope 1,Fuel card statement,0.9425,0,clean,2024
FC-000292,Clarke-Smith,USN,Agriculture,Machakos,USN-4WD-020,petrol_4wd,petrol,2024-12-23,12,4,Gulf Energy,Runda,7.4,211.84,1567.64,44.3,2.64,1.18,19.536,0.019536,Scope 1,Fuel card statement,0.9219,0,clean,2024
FC-002830,Thomas Long and Mills,ELS,Agriculture,Meru,ELS-TRK-006,diesel_truck,diesel,2024-10-21,10,4,Gulf Energy,CBD,97.62,195.39,19074.19,296.2,2.64,1.18,257.717,0.257717,Scope 1,Fuel card statement,0.9275,0,clean,2024
FC-002556,Clark-Webster,PZR,Agriculture,Nairobi,PZR-SUV-002,petrol_suv,petrol,2024-11-02,11,4,Oryx Energies,Gigiri,44.62,212.35,9474.86,297.7,2.311,1.18,103.117,0.103117,Scope 1,Fuel card statement,0.9604,0,clean,2024
FC-001062,Richards Sykes and Peters,TNC,Construction,Eldoret,TNC-MTR-010,petrol_bike,petrol,2024-11-30,11,4,Vivo Energy (Shell),Gigiri,14.19,213.39,3027.96,307.4,2.296,1.18,32.58,0.03258,Scope 1,Fuel card statement,0.9544,0,clean,2024
FC-000068,Martin Allen and Brown,CKA,Construction,Nakuru,CKA-MTR-002,petrol_bike,petrol,2024-10-11,10,4,Vivo Energy (Shell),Karen,10.62,210.58,2236.35,220.3,2.296,1.18,24.384,0.024384,Scope 1,Fuel card statement,0.947,0,clean,2024
FC-000255,Carr-Matthews,CCW,Banking & Finance,Kisii,CCW-CAR-018,petrol_saloon,petrol,2024-03-26,3,1,Rubis Energy,Thika Road,31.58,216.03,6822.13,326.5,2.311,1.18,72.981,0.072981,Scope 1,Fuel card statement,0.9301,0,clean,2024
