travel_record_id,company_name,nse_code,sector,travel_date,month,quarter,origin_airport,destination_airport,flight_type,cabin_class,passengers,distance_km,ef_kgco2e_per_pkm,rfi_factor,emission_kgco2e,emission_tco2e,scope,category,data_source,cost_ksh,extraction_confidence,anomaly_flag,fy_year
TRV-000459,Haynes-Coates,QKB,Healthcare,2024-07-19,7,3,NBO,KIS,short_haul,economy,1,2555,0.3002,1.9,767.011,0.767011,Scope 3,Cat 6 — Business travel,SAP travel booking export,23723.24,0.9041,0,2024
TRV-000211,Smith PLC,HCP,Agriculture,2024-01-22,1,1,NBO,ELD,short_haul,economy,3,2845,0.3002,1.9,2562.207,2.562207,Scope 3,Cat 6 — Business travel,SAP travel booking export,56809.1,0.949,0,2024
TRV-000116,Stanley Hall and Hill,LBD,Construction,2024-10-22,10,4,NBO,MBA,short_haul,economy,2,2153,0.3002,1.9,1292.661,1.292661,Scope 3,Cat 6 — Business travel,SAP travel booking export,45484.38,0.9314,0,2024
TRV-000645,Hawkins-Smith,VXJ,Energy & Petroleum,2024-04-12,4,2,NBO,LHR,long_haul,business,3,8806,0.8151,1.9,21533.312,21.533312,Scope 3,Cat 6 — Business travel,SAP travel booking export,315845.28,0.9042,0,2024
TRV-000044,Jones-Jackson,QSY,Agriculture,2024-10-04,10,4,NBO,LHR,long_haul,economy,1,6946,0.3705,1.9,2573.493,2.573493,Scope 3,Cat 6 — Business travel,SAP travel booking export,34887.18,0.967,0,2024
TRV-000580,Hall-Jones,CLD,Insurance,2024-11-04,11,4,NBO,LHR,long_haul,economy,1,6248,0.3705,1.9,2314.884,2.314884,Scope 3,Cat 6 — Business travel,SAP travel booking export,73703.36,0.9423,0,2024
TRV-001312,Jones-Curtis,HOD,Manufacturing,2024-07-12,7,3,NBO,CPT,long_haul,economy,3,7619,0.3705,1.9,8468.518,8.468518,Scope 3,Cat 6 — Business travel,SAP travel booking export,268646.52,0.9167,0,2024
TRV-000778,Alexander-Rogers,PIF,Energy & Petroleum,2024-11-21,11,4,NBO,ADD,short_haul,economy,1,687,0.3002,1.9,206.237,0.206237,Scope 3,Cat 6 — Business travel,SAP travel booking export,7434.69,0.9792,0,2024
TRV-000809,Thompson Inc,BOW,Agriculture,2024-04-23,4,2,NBO,ELD,short_haul,economy,3,554,0.3002,1.9,498.932,0.498932,Scope 3,Cat 6 — Business travel,SAP travel booking export,18544.86,0.9429,0,2024
TRV-000248,Davies-Butler,DHD,Real Estate,2024-02-14,2,1,NBO,CPT,long_haul,economy,3,6839,0.3705,1.9,7601.548,7.601548,Scope 3,Cat 6 — Business travel,SAP travel booking export,102052.86,0.9414,0,2024
TRV-001166,Howell Hyde and Duncan,JRG,Insurance,2024-12-18,12,4,NBO,KIS,short_haul,economy,1,1570,0.3002,1.9,471.314,0.471314,Scope 3,Cat 6 — Business travel,SAP travel booking export,9309.51,0.9186,0,2024
TRV-001168,Howell Hyde and Duncan,JRG,Insurance,2024-09-23,9,3,NBO,CPT,long_haul,business,2,6820,0.8151,1.9,11117.964,11.117964,Scope 3,Cat 6 — Business travel,SAP travel booking export,141482.96,0.9566,0,2024
TRV-001145,Hancock Hughes and Holloway,BDE,Energy & Petroleum,2024-07-12,7,3,NBO,DAR,short_haul,economy,3,1849,0.3002,1.9,1665.209,1.665209,Scope 3,Cat 6 — Business travel,SAP travel booking export,66460.38,0.9404,0,2024
TRV-000844,James-Harding,MXG,Healthcare,2024-05-10,5,2,NBO,JNB,long_haul,economy,1,3944,0.3705,1.9,1461.252,1.461252,Scope 3,Cat 6 — Business travel,SAP travel booking export,44685.6,0.9153,0,2024
TRV-000781,Cunningham LLC,KJW,Agriculture,2024-01-31,1,1,NBO,ELD,short_haul,economy,1,989,0.3002,1.9,296.898,0.296898,Scope 3,Cat 6 — Business travel,SAP travel booking export,9469.63,0.9468,0,2024
TRV-000287,Bailey Group,BXZ,Retail & FMCG,2024-02-02,2,1,NBO,DAR,short_haul,economy,1,2871,0.3002,1.9,861.874,0.861874,Scope 3,Cat 6 — Business travel,SAP travel booking export,18790.6,0.9785,0,2024
TRV-000297,Bailey Group,BXZ,Retail & FMCG,2024-11-17,11,4,NBO,DAR,short_haul,economy,2,1812,0.3002,1.9,1087.925,1.087925,Scope 3,Cat 6 — Business travel,SAP travel booking export,21898.64,0.9585,0,2024
TRV-000782,Cunningham LLC,KJW,Agriculture,2024-12-12,12,4,NBO,LHR,long_haul,economy,1,10329,0.3705,1.9,3826.894,3.826894,Scope 3,Cat 6 — Business travel,SAP travel booking export,49019.7,0.9469,0,2024
TRV-001278,Giles Doyle and Tyler,NBX,Construction,2024-04-22,4,2,NBO,ADD,short_haul,economy,2,2752,0.3002,1.9,1652.301,1.652301,Scope 3,Cat 6 — Business travel,SAP travel booking export,28241.2,0.9101,0,2024
TRV-000082,Norris Pearson and Carr,NGC,Banking & Finance,2024-03-16,3,1,NBO,MBA,short_haul,economy,3,2895,0.3002,1.9,2607.237,2.607237,Scope 3,Cat 6 — Business travel,SAP travel booking export,70973.09,0.9188,0,2024
TRV-000197,Dickinson Burgess and Fleming,NSF,Telecommunications,2024-02-08,2,1,NBO,CPT,long_haul,economy,3,10293,0.3705,1.9,11440.67,11.44067,Scope 3,Cat 6 — Business travel,SAP travel booking export,264952.89,0.9082,0,2024
TRV-000448,Haynes-Coates,QKB,Healthcare,2024-11-13,11,4,NBO,JNB,long_haul,economy,3,9501,0.3705,1.9,10560.362,10.560362,Scope 3,Cat 6 — Business travel,SAP travel booking export,211942.8,0.9306,0,2024
TRV-000340,Byrne-Richards,JSK,Manufacturing,2024-04-22,4,2,NBO,LHR,long_haul,business,2,4726,0.8151,1.9,7704.325,7.704325,Scope 3,Cat 6 — Business travel,SAP travel booking export,43638.47,0.9433,0,2024
TRV-000465,Palmer Thomas and Johnson,CCY,Manufacturing,2024-09-11,9,3,NBO,MBA,short_haul,economy,1,1507,0.3002,1.9,452.401,0.452401,Scope 3,Cat 6 — Business travel,SAP travel booking export,15950.79,0.9454,0,2024
TRV-001191,Moore Group,PMD,Telecommunications,2024-02-13,2,1,NBO,ADD,short_haul,economy,1,2885,0.3002,1.9,866.077,0.866077,Scope 3,Cat 6 — Business travel,SAP travel booking export,28248.44,0.9067,0,2024
TRV-001235,Dixon PLC,LHJ,Manufacturing,2024-02-18,2,1,NBO,DXB,long_haul,economy,3,10395,0.3705,1.9,11554.042,11.554042,Scope 3,Cat 6 — Business travel,SAP travel booking export,341255.36,0.929,0,2024
TRV-001291,Morris Parker and Gray,HFD,Retail & FMCG,2024-12-04,12,4,NBO,ELD,short_haul,economy,3,617,0.3002,1.9,555.67,0.55567,Scope 3,Cat 6 — Business travel,SAP travel booking export,15096.32,0.9782,0,2024
TRV-001302,Jones-Curtis,HOD,Manufacturing,2024-11-13,11,4,NBO,ELD,short_haul,economy,3,2190,0.3002,1.9,1972.314,1.972314,Scope 3,Cat 6 — Business travel,SAP travel booking export,35276.49,0.9125,0,2024
TRV-000744,Hamilton-O'Connor,UHD,Telecommunications,2024-06-07,6,2,NBO,KIS,short_haul,economy,3,1292,0.3002,1.9,1163.575,1.163575,Scope 3,Cat 6 — Business travel,SAP travel booking export,29126.02,0.9684,0,2024
TRV-000412,Shah Griffiths and Walker,ROY,Healthcare,2024-06-08,6,2,NBO,LHR,long_haul,economy,2,5711,0.3705,1.9,4231.851,4.231851,Scope 3,Cat 6 — Business travel,SAP travel booking export,122900.21,0.9226,0,2024
TRV-000193,Dickinson Burgess and Fleming,NSF,Telecommunications,2024-06-23,6,2,NBO,CPT,long_haul,business,3,9504,0.8151,1.9,23240.131,23.240131,Scope 3,Cat 6 — Business travel,SAP travel booking export,162611.18,0.9482,0,2024
TRV-000554,Abbott Jarvis and Hall,TPV,Retail & FMCG,2024-04-29,4,2,NBO,ELD,short_haul,economy,2,301,0.3002,1.9,180.72,0.18072,Scope 3,Cat 6 — Business travel,SAP travel booking export,7127.87,0.9795,0,2024
TRV-000985,Hill-Bishop,HWZ,Retail & FMCG,2024-04-30,4,2,NBO,ADD,short_haul,economy,2,1213,0.3002,1.9,728.285,0.728285,Scope 3,Cat 6 — Business travel,SAP travel booking export,22579.26,0.955,0,2024
TRV-000574,Hall-Jones,CLD,Insurance,2024-08-31,8,3,NBO,KIS,short_haul,economy,3,322,0.3002,1.9,289.993,0.289993,Scope 3,Cat 6 — Business travel,SAP travel booking export,8215.91,0.9088,0,2024
TRV-001259,Hardy Mills and Roberts,WGX,Agriculture,2024-06-09,6,2,NBO,DAR,short_haul,economy,2,2346,0.3002,1.9,1408.538,1.408538,Scope 3,Cat 6 — Business travel,SAP travel booking export,25639.44,0.9639,0,2024
TRV-000523,Swift Parkes and Johnson,BGA,Banking & Finance,2024-05-18,5,2,NBO,CPT,long_haul,economy,3,4712,0.3705,1.9,5237.388,5.237388,Scope 3,Cat 6 — Business travel,SAP travel booking export,114661.41,0.9567,0,2024
TRV-001298,Morris Parker and Gray,HFD,Retail & FMCG,2024-12-27,12,4,NBO,KIS,short_haul,economy,2,1243,0.3002,1.9,746.297,0.746297,Scope 3,Cat 6 — Business travel,SAP travel booking export,22054.29,0.9048,0,2024
TRV-001023,Jennings Inc,RTO,Real Estate,2024-08-29,8,3,NBO,DAR,short_haul,economy,3,2730,0.3002,1.9,2458.638,2.458638,Scope 3,Cat 6 — Business travel,SAP travel booking export,52532.02,0.9225,0,2024
TRV-001048,Coles Lee and Smith,TSL,Real Estate,2024-05-01,5,2,NBO,ADD,short_haul,economy,3,2367,0.3002,1.9,2131.72,2.13172,Scope 3,Cat 6 — Business travel,SAP travel booking export,78275.49,0.9301,0,2024
TRV-000271,Connor Cameron and Hawkins,PAQ,Energy & Petroleum,2024-07-13,7,3,NBO,ELD,short_haul,economy,1,2903,0.3002,1.9,871.481,0.871481,Scope 3,Cat 6 — Business travel,SAP travel booking export,14001.33,0.9086,0,2024
TRV-000317,Thomas Smith and Chan,HZJ,Retail & FMCG,2024-10-12,10,4,NBO,ELD,short_haul,economy,1,429,0.3002,1.9,128.786,0.128786,Scope 3,Cat 6 — Business travel,SAP travel booking export,2246.84,0.9241,0,2024
TRV-000362,Mann Burton and Williams,SUH,Retail & FMCG,2024-07-22,7,3,NBO,MBA,short_haul,economy,3,830,0.3002,1.9,747.498,0.747498,Scope 3,Cat 6 — Business travel,SAP travel booking export,11799.3,0.9167,0,2024
TRV-001289,Morris Parker and Gray,HFD,Retail & FMCG,2024-03-06,3,1,NBO,LHR,long_haul,business,3,9332,0.8151,1.9,22819.54,22.81954,Scope 3,Cat 6 — Business travel,SAP travel booking export,264393.74,0.9468,0,2024
TRV-000614,Palmer Nelson and Nolan,FEV,Manufacturing,2024-07-03,7,3,NBO,DXB,long_haul,economy,1,6150,0.3705,1.9,2278.575,2.278575,Scope 3,Cat 6 — Business travel,SAP travel booking export,30037.99,0.9474,0,2024
TRV-000622,Bates Noble and Giles,PQR,Banking & Finance,2024-05-26,5,2,NBO,ELD,short_haul,economy,1,961,0.3002,1.9,288.492,0.288492,Scope 3,Cat 6 — Business travel,SAP travel booking export,6863.57,0.9497,0,2024
TRV-000753,Hamilton-O'Connor,UHD,Telecommunications,2024-03-29,3,1,NBO,LHR,long_haul,economy,1,9933,0.3705,1.9,3680.176,3.680176,Scope 3,Cat 6 — Business travel,SAP travel booking export,45666.0,0.9187,0,2024
TRV-000057,Jones-Jackson,QSY,Agriculture,2024-02-27,2,1,NBO,DAR,short_haul,economy,1,2279,0.3002,1.9,684.156,0.684156,Scope 3,Cat 6 — Business travel,SAP travel booking export,17730.7,0.9422,0,2024
TRV-000890,Lawrence-Hurst,FVI,Telecommunications,2024-10-10,10,4,NBO,ADD,short_haul,economy,1,1683,0.3002,1.9,505.237,0.505237,Scope 3,Cat 6 — Business travel,SAP travel booking export,12124.01,0.9526,0,2024
TRV-000585,Phillips Inc,FGL,Construction,2024-03-04,3,1,NBO,ELD,short_haul,economy,1,688,0.3002,1.9,206.538,0.206538,Scope 3,Cat 6 — Business travel,SAP travel booking export,7157.34,0.9628,0,2024
TRV-000904,Wright PLC,MUO,Manufacturing,2024-01-20,1,1,NBO,CPT,long_haul,business,2,10341,0.8151,1.9,16857.898,16.857898,Scope 3,Cat 6 — Business travel,SAP travel booking export,243411.7,0.9214,0,2024
TRV-001047,Coles Lee and Smith,TSL,Real Estate,2024-09-30,9,3,NBO,KIS,short_haul,economy,1,1523,0.3002,1.9,457.205,0.457205,Scope 3,Cat 6 — Business travel,SAP travel booking export,8147.62,0.921,0,2024
TRV-000567,Hall-Jones,CLD,Insurance,2024-10-30,10,4,NBO,CPT,long_haul,economy,2,6794,0.3705,1.9,5034.354,5.034354,Scope 3,Cat 6 — Business travel,SAP travel booking export,114324.88,0.907,0,2024
TRV-000176,Clark-Hudson,LQE,Banking & Finance,2024-10-07,10,4,NBO,DXB,long_haul,business,3,6081,0.8151,1.9,14869.869,14.869869,Scope 3,Cat 6 — Business travel,SAP travel booking export,88246.81,0.9001,0,2024
TRV-000087,Norris Pearson and Carr,NGC,Banking & Finance,2024-10-02,10,4,NBO,DAR,short_haul,economy,2,1223,0.3002,1.9,734.289,0.734289,Scope 3,Cat 6 — Business travel,SAP travel booking export,23732.22,0.9218,0,2024
TRV-000124,Bowen-Sutton,ZVV,Retail & FMCG,2024-01-31,1,1,NBO,CPT,long_haul,economy,1,6544,0.3705,1.9,2424.552,2.424552,Scope 3,Cat 6 — Business travel,SAP travel booking export,65801.6,0.9737,0,2024
TRV-000292,Bailey Group,BXZ,Retail & FMCG,2024-09-28,9,3,NBO,DXB,long_haul,business,3,11843,0.8151,1.9,28959.688,28.959688,Scope 3,Cat 6 — Business travel,SAP travel booking export,260250.58,0.9669,0,2024
TRV-000491,Black Walker and Williams,TZV,Insurance,2024-02-13,2,1,NBO,KIS,short_haul,economy,1,1006,0.3002,1.9,302.001,0.302001,Scope 3,Cat 6 — Business travel,SAP travel booking export,7938.89,0.9092,0,2024
TRV-000527,Swift Parkes and Johnson,BGA,Banking & Finance,2024-11-01,11,4,NBO,KIS,short_haul,economy,1,1612,0.3002,1.9,483.922,0.483922,Scope 3,Cat 6 — Business travel,SAP travel booking export,13601.58,0.9318,0,2024
TRV-001218,West Ltd,GOM,Banking & Finance,2024-08-26,8,3,NBO,DAR,short_haul,economy,1,2681,0.3002,1.9,804.836,0.804836,Scope 3,Cat 6 — Business travel,SAP travel booking export,25781.24,0.9279,0,2024
TRV-001327,Scott Ltd,ZSQ,Energy & Petroleum,2024-08-28,8,3,NBO,ELD,short_haul,economy,2,779,0.3002,1.9,467.712,0.467712,Scope 3,Cat 6 — Business travel,SAP travel booking export,13526.58,0.9199,0,2024
TRV-001157,Hancock Hughes and Holloway,BDE,Energy & Petroleum,2024-06-08,6,2,NBO,KIS,short_haul,economy,1,584,0.3002,1.9,175.317,0.175317,Scope 3,Cat 6 — Business travel,SAP travel booking export,6488.81,0.9573,0,2024
TRV-000299,Bailey Group,BXZ,Retail & FMCG,2024-11-23,11,4,NBO,KIS,short_haul,economy,1,1999,0.3002,1.9,600.1,0.6001,Scope 3,Cat 6 — Business travel,SAP travel booking export,9890.5,0.919,0,2024
TRV-000298,Bailey Group,BXZ,Retail & FMCG,2024-12-14,12,4,NBO,CPT,long_haul,economy,2,8219,0.3705,1.9,6090.279,6.090279,Scope 3,Cat 6 — Business travel,SAP travel booking export,111226.83,0.9125,0,2024
TRV-001335,Scott Ltd,ZSQ,Energy & Petroleum,2024-02-28,2,1,NBO,LHR,long_haul,economy,1,11828,0.3705,1.9,4382.274,4.382274,Scope 3,Cat 6 — Business travel,SAP travel booking export,139599.63,0.9326,0,2024
TRV-000129,Bowen-Sutton,ZVV,Retail & FMCG,2024-09-15,9,3,NBO,ADD,short_haul,economy,2,1811,0.3002,1.9,1087.324,1.087324,Scope 3,Cat 6 — Business travel,SAP travel booking export,22742.8,0.9749,0,2024
TRV-000352,Robinson LLC,RJS,Telecommunications,2024-04-30,4,2,NBO,KIS,short_haul,economy,2,2861,0.3002,1.9,1717.744,1.717744,Scope 3,Cat 6 — Business travel,SAP travel booking export,55460.05,0.9758,0,2024
TRV-000245,Davies-Butler,DHD,Real Estate,2024-10-11,10,4,NBO,MBA,short_haul,economy,1,1419,0.3002,1.9,425.984,0.425984,Scope 3,Cat 6 — Business travel,SAP travel booking export,16649.14,0.9019,0,2024
TRV-000431,Jones Lawrence and Hunter,DIY,Agriculture,2024-10-11,10,4,NBO,KIS,short_haul,economy,3,923,0.3002,1.9,831.254,0.831254,Scope 3,Cat 6 — Business travel,SAP travel booking export,23260.61,0.924,0,2024
TRV-000595,Phillips Inc,FGL,Construction,2024-12-04,12,4,NBO,DXB,long_haul,economy,1,10316,0.3705,1.9,3822.078,3.822078,Scope 3,Cat 6 — Business travel,SAP travel booking export,98135.71,0.9006,0,2024
TRV-000221,Wood-Green,KSC,Agriculture,2024-06-15,6,2,NBO,ELD,short_haul,economy,2,2278,0.3002,1.9,1367.711,1.367711,Scope 3,Cat 6 — Business travel,SAP travel booking export,36774.82,0.9662,0,2024
TRV-001000,Hill-Bishop,HWZ,Retail & FMCG,2024-04-26,4,2,NBO,KIS,short_haul,economy,1,1362,0.3002,1.9,408.872,0.408872,Scope 3,Cat 6 — Business travel,SAP travel booking export,14004.88,0.9089,0,2024
TRV-000175,Clark-Hudson,LQE,Banking & Finance,2024-07-14,7,3,NBO,MBA,short_haul,economy,2,1753,0.3002,1.9,1052.501,1.052501,Scope 3,Cat 6 — Business travel,SAP travel booking export,28827.4,0.927,0,2024
TRV-001266,Giles Doyle and Tyler,NBX,Construction,2024-05-20,5,2,NBO,KIS,short_haul,economy,1,729,0.3002,1.9,218.846,0.218846,Scope 3,Cat 6 — Business travel,SAP travel booking export,6565.91,0.9334,0,2024
TRV-000354,Robinson LLC,RJS,Telecommunications,2024-02-10,2,1,NBO,ELD,short_haul,economy,1,2685,0.3002,1.9,806.037,0.806037,Scope 3,Cat 6 — Business travel,SAP travel booking export,22684.68,0.9535,0,2024
TRV-000876,Sanders-Lawrence,IGI,Energy & Petroleum,2024-11-15,11,4,NBO,JNB,long_haul,economy,3,7271,0.3705,1.9,8081.716,8.081716,Scope 3,Cat 6 — Business travel,SAP travel booking export,161067.33,0.9143,0,2024
TRV-001099,Fletcher Ltd,FLB,Insurance,2024-11-11,11,4,NBO,ADD,short_haul,economy,3,2139,0.3002,1.9,1926.383,1.926383,Scope 3,Cat 6 — Business travel,SAP travel booking export,43856.81,0.9203,0,2024
TRV-000821,Tomlinson LLC,IQO,Construction,2024-01-22,1,1,NBO,ADD,short_haul,economy,3,343,0.3002,1.9,308.906,0.308906,Scope 3,Cat 6 — Business travel,SAP travel booking export,6802.17,0.9525,0,2024
TRV-000673,White-Moore,OBE,Healthcare,2024-06-15,6,2,NBO,CPT,long_haul,economy,3,10270,0.3705,1.9,11415.105,11.415105,Scope 3,Cat 6 — Business travel,SAP travel booking export,352076.82,0.9138,0,2024
TRV-000812,Thompson Inc,BOW,Agriculture,2024-12-13,12,4,NBO,JNB,long_haul,economy,1,7113,0.3705,1.9,2635.366,2.635366,Scope 3,Cat 6 — Business travel,SAP travel booking export,72996.64,0.9087,0,2024
TRV-000030,Patel and Sons,TMF,Construction,2024-03-04,3,1,NBO,CPT,long_haul,business,3,8894,0.8151,1.9,21748.498,21.748498,Scope 3,Cat 6 — Business travel,SAP travel booking export,132954.39,0.9785,0,2024
TRV-000347,Robinson LLC,RJS,Telecommunications,2024-04-30,4,2,NBO,DAR,short_haul,economy,2,2368,0.3002,1.9,1421.747,1.421747,Scope 3,Cat 6 — Business travel,SAP travel booking export,54423.54,0.9226,0,2024
TRV-001170,Howell Hyde and Duncan,JRG,Insurance,2024-05-25,5,2,NBO,ELD,short_haul,economy,1,1365,0.3002,1.9,409.773,0.409773,Scope 3,Cat 6 — Business travel,SAP travel booking export,10586.57,0.9423,0,2024
TRV-000479,Palmer Thomas and Johnson,CCY,Manufacturing,2024-06-15,6,2,NBO,DAR,short_haul,economy,2,2730,0.3002,1.9,1639.092,1.639092,Scope 3,Cat 6 — Business travel,SAP travel booking export,54669.71,0.98,0,2024
TRV-001075,Burton Inc,DLX,Construction,2024-12-28,12,4,NBO,LHR,long_haul,business,3,4466,0.8151,1.9,10920.71,10.92071,Scope 3,Cat 6 — Business travel,SAP travel booking export,110193.03,0.9533,0,2024
TRV-000032,Patel and Sons,TMF,Construction,2024-07-10,7,3,NBO,DAR,short_haul,economy,3,970,0.3002,1.9,873.582,0.873582,Scope 3,Cat 6 — Business travel,SAP travel booking export,14185.57,0.9029,0,2024
TRV-000353,Robinson LLC,RJS,Telecommunications,2024-02-05,2,1,NBO,JNB,long_haul,business,1,5713,0.8151,1.9,4656.666,4.656666,Scope 3,Cat 6 — Business travel,SAP travel booking export,62438.02,0.9677,0,2024
TRV-000865,Sanders-Lawrence,IGI,Energy & Petroleum,2024-07-09,7,3,NBO,DXB,long_haul,economy,2,7561,0.3705,1.9,5602.701,5.602701,Scope 3,Cat 6 — Business travel,SAP travel booking export,91981.59,0.9723,0,2024
TRV-000310,Thomas Smith and Chan,HZJ,Retail & FMCG,2024-12-15,12,4,NBO,MBA,short_haul,economy,3,1544,0.3002,1.9,1390.526,1.390526,Scope 3,Cat 6 — Business travel,SAP travel booking export,44885.05,0.9111,0,2024
TRV-001243,Hardy Mills and Roberts,WGX,Agriculture,2024-11-22,11,4,NBO,DAR,short_haul,economy,1,2396,0.3002,1.9,719.279,0.719279,Scope 3,Cat 6 — Business travel,SAP travel booking export,21303.09,0.9041,0,2024
TRV-001069,Burton Inc,DLX,Construction,2024-04-11,4,2,NBO,ADD,short_haul,economy,2,2030,0.3002,1.9,1218.812,1.218812,Scope 3,Cat 6 — Business travel,SAP travel booking export,19055.69,0.9212,0,2024
TRV-000262,Connor Cameron and Hawkins,PAQ,Energy & Petroleum,2024-08-01,8,3,NBO,DAR,short_haul,economy,1,757,0.3002,1.9,227.251,0.227251,Scope 3,Cat 6 — Business travel,SAP travel booking export,4281.83,0.9701,0,2024
TRV-000071,Hussain Begum and Graham,RCA,Healthcare,2024-09-03,9,3,NBO,KIS,short_haul,economy,1,2037,0.3002,1.9,611.507,0.611507,Scope 3,Cat 6 — Business travel,SAP travel booking export,11369.33,0.9634,0,2024
TRV-001315,Jones-Curtis,HOD,Manufacturing,2024-01-06,1,1,NBO,DAR,short_haul,economy,1,2424,0.3002,1.9,727.685,0.727685,Scope 3,Cat 6 — Business travel,SAP travel booking export,18573.71,0.9297,0,2024
TRV-000276,Connor Cameron and Hawkins,PAQ,Energy & Petroleum,2024-09-05,9,3,NBO,ELD,short_haul,economy,2,2755,0.3002,1.9,1654.102,1.654102,Scope 3,Cat 6 — Business travel,SAP travel booking export,30761.15,0.9604,0,2024
TRV-000954,Jones-Thorpe,XMD,Banking & Finance,2024-06-05,6,2,NBO,KIS,short_haul,economy,1,803,0.3002,1.9,241.061,0.241061,Scope 3,Cat 6 — Business travel,SAP travel booking export,8272.35,0.9422,0,2024
TRV-000378,Mann Burton and Williams,SUH,Retail & FMCG,2024-12-06,12,4,NBO,DAR,short_haul,economy,2,304,0.3002,1.9,182.522,0.182522,Scope 3,Cat 6 — Business travel,SAP travel booking export,4715.6,0.9009,0,2024
TRV-000313,Thomas Smith and Chan,HZJ,Retail & FMCG,2024-12-29,12,4,NBO,CPT,long_haul,business,1,9038,0.8151,1.9,7366.874,7.366874,Scope 3,Cat 6 — Business travel,SAP travel booking export,62206.51,0.9234,0,2024
TRV-000559,Abbott Jarvis and Hall,TPV,Retail & FMCG,2024-02-29,2,1,NBO,ELD,short_haul,economy,2,675,0.3002,1.9,405.27,0.40527,Scope 3,Cat 6 — Business travel,SAP travel booking export,13141.24,0.9761,0,2024
TRV-000757,Hamilton-O'Connor,UHD,Telecommunications,2024-02-14,2,1,NBO,DXB,long_haul,economy,2,7667,0.3705,1.9,5681.247,5.681247,Scope 3,Cat 6 — Business travel,SAP travel booking export,99406.54,0.9189,0,2024
TRV-000706,Patel Woodward and Saunders,JXW,Insurance,2024-12-13,12,4,NBO,MBA,short_haul,economy,1,585,0.3002,1.9,175.617,0.175617,Scope 3,Cat 6 — Business travel,SAP travel booking export,6636.76,0.9728,0,2024
TRV-001205,West Ltd,GOM,Banking & Finance,2024-09-24,9,3,NBO,DAR,short_haul,economy,3,1162,0.3002,1.9,1046.497,1.046497,Scope 3,Cat 6 — Business travel,SAP travel booking export,22629.05,0.9353,0,2024
TRV-000430,Jones Lawrence and Hunter,DIY,Agriculture,2024-01-25,1,1,NBO,CPT,long_haul,economy,3,3386,0.3705,1.9,3763.539,3.763539,Scope 3,Cat 6 — Business travel,SAP travel booking export,60178.94,0.9114,0,2024
