narrative_id,company_name,nse_code,sector,fy_year,scope1_tco2e,total_tco2e,intensity,uncertainty_pct,scope1_narrative,intensity_narrative,uncertainty_narrative,recommendation_narrative,full_narrative
NAR-00066,Green Moore and Carr,CZN,Real Estate,2024,892.95,1207.11,0.0381,5.52,"Direct combustion emissions from 23 owned and leased vehicles amounted to 893 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","Emission intensity was 0.04 tCO2e per KSh million revenue, compared to a sector average of 1.03.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 1140–1274 tCO2e (±5.5%).",A remote-work policy covering 32% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 58 tCO2e per year.,"Direct combustion emissions from 23 owned and leased vehicles amounted to 893 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. Emission intensity was 0.04 tCO2e per KSh million revenue, compared to a sector average of 1.03. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 1140–1274 tCO2e (±5.5%). A remote-work policy covering 32% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 58 tCO2e per year."
NAR-00061,Hammond Campbell and Burgess,JBW,Agriculture,2024,1526.26,2288.78,0.0327,6.7,"Direct combustion emissions from 171 owned and leased vehicles amounted to 1526 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","Transport emission intensity stood at 0.03 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 2135–2442 tCO2e (±6.7%).",A remote-work policy covering 24% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 82 tCO2e per year.,"Direct combustion emissions from 171 owned and leased vehicles amounted to 1526 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. Transport emission intensity stood at 0.03 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 2135–2442 tCO2e (±6.7%). A remote-work policy covering 24% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 82 tCO2e per year."
NAR-00085,Robinson Skinner and James,LYN,Agriculture,2024,13068.68,20785.69,0.4352,7.82,"Direct combustion emissions from 180 owned and leased vehicles amounted to 13069 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","The company achieved an emission intensity of 0.44 tCO2e/KSh M, a reduction of 7.7% versus FY2023.","The 95% confidence interval on the total emission figure is ±7.8%, yielding a range of 19160–22411 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Transitioning 44% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 1372 tCO2e annually at approximately KSh 6304 per tonne avoided.,"Direct combustion emissions from 180 owned and leased vehicles amounted to 13069 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. The company achieved an emission intensity of 0.44 tCO2e/KSh M, a reduction of 7.7% versus FY2023. The 95% confidence interval on the total emission figure is ±7.8%, yielding a range of 19160–22411 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Transitioning 44% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 1372 tCO2e annually at approximately KSh 6304 per tonne avoided."
NAR-00068,Bennett-Evans,ARK,Healthcare,2024,13163.02,18742.92,0.3014,6.24,"Scope 1 emissions of 13163 tCO2e arise from direct combustion of petrol and diesel in the company's 140 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","Transport emission intensity stood at 0.30 tCO2e per KSh million revenue, placing the company in the third quartile of the NSE peer group.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 17573–19912 tCO2e (±6.2%).","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 33%, saving 928 tCO2e annually.","Scope 1 emissions of 13163 tCO2e arise from direct combustion of petrol and diesel in the company's 140 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). Transport emission intensity stood at 0.30 tCO2e per KSh million revenue, placing the company in the third quartile of the NSE peer group. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 17573–19912 tCO2e (±6.2%). Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 33%, saving 928 tCO2e annually."
NAR-00126,Thomas and Sons,SAT,Construction,2024,9252.88,12835.1,0.3556,3.16,"The company's direct fleet emissions totalled 9253 tCO2e in FY2024, representing 72% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Transport emission intensity stood at 0.36 tCO2e per KSh million revenue, placing the company in the third quartile of the NSE peer group.","The 95% confidence interval on the total emission figure is ±3.2%, yielding a range of 12430–13241 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Transitioning 48% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 924 tCO2e annually at approximately KSh 11380 per tonne avoided.,"The company's direct fleet emissions totalled 9253 tCO2e in FY2024, representing 72% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Transport emission intensity stood at 0.36 tCO2e per KSh million revenue, placing the company in the third quartile of the NSE peer group. The 95% confidence interval on the total emission figure is ±3.2%, yielding a range of 12430–13241 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Transitioning 48% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 924 tCO2e annually at approximately KSh 11380 per tonne avoided."
NAR-00133,Green Moore and Carr,CZN,Real Estate,2024,892.95,1207.11,0.0381,5.52,"Direct combustion emissions from 23 owned and leased vehicles amounted to 893 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors.","Transport emission intensity stood at 0.04 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 1140–1274 tCO2e (±5.5%).","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 26%, saving 47 tCO2e annually.","Direct combustion emissions from 23 owned and leased vehicles amounted to 893 tCO2e, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors. Transport emission intensity stood at 0.04 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 1140–1274 tCO2e (±5.5%). Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 26%, saving 47 tCO2e annually."
NAR-00010,Rhodes Stone and Davis,FJB,Telecommunications,2024,13775.54,19149.83,0.8049,3.65,"The company's direct fleet emissions totalled 13776 tCO2e in FY2024, representing 72% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Emission intensity was 0.80 tCO2e per KSh million revenue, compared to a sector average of 1.03.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 18451–19849 tCO2e (±3.6%).","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 28%, saving 804 tCO2e annually.","The company's direct fleet emissions totalled 13776 tCO2e in FY2024, representing 72% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Emission intensity was 0.80 tCO2e per KSh million revenue, compared to a sector average of 1.03. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 18451–19849 tCO2e (±3.6%). Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 28%, saving 804 tCO2e annually."
NAR-00019,Khan-Turner,ONI,Manufacturing,2024,8670.32,11576.15,3.9038,3.84,"The company's direct fleet emissions totalled 8670 tCO2e in FY2024, representing 75% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Transport emission intensity stood at 3.90 tCO2e per KSh million revenue, placing the company in the bottom quartile of the NSE peer group.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 11132–12021 tCO2e (±3.8%).",A remote-work policy covering 30% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 521 tCO2e per year.,"The company's direct fleet emissions totalled 8670 tCO2e in FY2024, representing 75% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Transport emission intensity stood at 3.90 tCO2e per KSh million revenue, placing the company in the bottom quartile of the NSE peer group. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 11132–12021 tCO2e (±3.8%). A remote-work policy covering 30% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 521 tCO2e per year."
NAR-00056,Thomas-Wood,DCC,Construction,2024,1861.37,2820.19,0.0918,6.24,"The company's direct fleet emissions totalled 1861 tCO2e in FY2024, representing 66% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Transport emission intensity stood at 0.09 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group.","The 95% confidence interval on the total emission figure is ±6.2%, yielding a range of 2644–2996 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 48%, saving 203 tCO2e annually.","The company's direct fleet emissions totalled 1861 tCO2e in FY2024, representing 66% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Transport emission intensity stood at 0.09 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group. The 95% confidence interval on the total emission figure is ±6.2%, yielding a range of 2644–2996 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 48%, saving 203 tCO2e annually."
NAR-00076,O'Brien Singh and Peacock,UXN,Real Estate,2024,11992.24,20607.45,1.156,6.68,"The company's direct fleet emissions totalled 11992 tCO2e in FY2024, representing 58% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Transport emission intensity stood at 1.16 tCO2e per KSh million revenue, placing the company in the bottom quartile of the NSE peer group.","The 95% confidence interval on the total emission figure is ±6.7%, yielding a range of 19231–21984 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.",Transitioning 44% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 1360 tCO2e annually at approximately KSh 7788 per tonne avoided.,"The company's direct fleet emissions totalled 11992 tCO2e in FY2024, representing 58% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Transport emission intensity stood at 1.16 tCO2e per KSh million revenue, placing the company in the bottom quartile of the NSE peer group. The 95% confidence interval on the total emission figure is ±6.7%, yielding a range of 19231–21984 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Transitioning 44% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 1360 tCO2e annually at approximately KSh 7788 per tonne avoided."
NAR-00151,Field-Thompson,ZHG,Insurance,2024,13494.96,17650.12,0.9534,6.59,"Scope 1 emissions of 13495 tCO2e arise from direct combustion of petrol and diesel in the company's 148 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data).","Emission intensity was 0.95 tCO2e per KSh million revenue, compared to a sector average of 1.03.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 16487–18813 tCO2e (±6.6%).",A remote-work policy covering 36% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 953 tCO2e per year.,"Scope 1 emissions of 13495 tCO2e arise from direct combustion of petrol and diesel in the company's 148 vehicle fleet, calculated using DEFRA 2024 mobile combustion factors at Tier 2 by vehicle class, adjusted for Kenyan road conditions (+18% per NTSA data). Emission intensity was 0.95 tCO2e per KSh million revenue, compared to a sector average of 1.03. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 16487–18813 tCO2e (±6.6%). A remote-work policy covering 36% of office-based staff is projected to reduce Scope 3 Category 7 commute emissions by 953 tCO2e per year."
