sim_id,ev_mandate_pct,fuel_economy_std_pct,remote_work_pct,sector_baseline_tco2e,projected_reduction_tco2e,projected_total_tco2e,reduction_pct,ndc_2025_target,ndc_gap_tco2e,ndc_met,label_ndc_met
SIM-001746,13.0,39.9,2.4,218000,22187.0,195813.0,10.18,200000,0.0,1,yes
SIM-002362,86.0,48.4,3.0,218000,68963.5,149036.5,31.63,200000,0.0,1,yes
SIM-001964,67.0,49.3,23.6,218000,61877.3,156122.7,28.38,200000,0.0,1,yes
SIM-000930,83.9,21.9,39.7,218000,66317.3,151682.7,30.42,200000,0.0,1,yes
SIM-000834,4.4,48.1,19.2,218000,21557.0,196443.0,9.89,200000,0.0,1,yes
SIM-001792,67.8,42.1,0.9,218000,55475.8,162524.2,25.45,200000,0.0,1,yes
SIM-000502,92.1,44.7,5.7,218000,72334.8,145665.2,33.18,200000,0.0,1,yes
SIM-000126,88.7,13.5,28.7,218000,64593.3,153406.7,29.63,200000,0.0,1,yes
SIM-001945,7.0,29.5,11.2,218000,15642.6,202357.4,7.18,200000,2357.4,0,no
SIM-000288,46.8,13.5,0.3,218000,32432.1,185567.9,14.88,200000,0.0,1,yes
SIM-000405,65.4,25.0,0.4,218000,48714.2,169285.8,22.35,200000,0.0,1,yes
SIM-000608,91.1,35.0,14.2,218000,69373.2,148626.8,31.82,200000,0.0,1,yes
SIM-002475,48.7,13.1,15.0,218000,37009.6,180990.4,16.98,200000,0.0,1,yes
SIM-000016,11.1,34.3,27.8,218000,24027.2,193972.8,11.02,200000,0.0,1,yes
SIM-000833,55.5,9.8,32.2,218000,42859.8,175140.2,19.66,200000,0.0,1,yes
SIM-001614,79.0,45.7,26.1,218000,68379.4,149620.6,31.37,200000,0.0,1,yes
SIM-001884,73.3,25.9,34.1,218000,59447.5,158552.5,27.27,200000,0.0,1,yes
SIM-001063,81.8,37.4,33.4,218000,68333.5,149666.5,31.35,200000,0.0,1,yes
SIM-001615,3.4,25.6,17.8,218000,13889.3,204110.7,6.37,200000,4110.7,0,no
SIM-002431,31.2,30.5,13.3,218000,30962.6,187037.4,14.2,200000,0.0,1,yes
SIM-001688,67.1,14.3,35.2,218000,52815.0,165185.0,24.23,200000,0.0,1,yes
SIM-001215,31.0,21.5,9.0,218000,28328.7,189671.3,12.99,200000,0.0,1,yes
SIM-000634,50.2,31.7,25.1,218000,46711.3,171288.7,21.43,200000,0.0,1,yes
SIM-000351,8.9,6.4,57.7,218000,18487.1,199512.9,8.48,200000,0.0,1,yes
SIM-002122,78.1,6.7,36.2,218000,56334.2,161665.8,25.84,200000,0.0,1,yes
SIM-000562,34.3,23.5,3.2,218000,28480.6,189519.4,13.06,200000,0.0,1,yes
SIM-000916,43.8,19.7,28.9,218000,39544.4,178455.6,18.14,200000,0.0,1,yes
SIM-002369,32.9,32.1,4.4,218000,32084.7,185915.3,14.72,200000,0.0,1,yes
SIM-001999,22.2,25.6,19.1,218000,25039.6,192960.4,11.49,200000,0.0,1,yes
SIM-000646,56.9,28.0,17.2,218000,46541.5,171458.5,21.35,200000,0.0,1,yes
SIM-001323,72.4,9.9,38.0,218000,55305.9,162694.1,25.37,200000,0.0,1,yes
SIM-001220,26.9,16.6,44.3,218000,30045.0,187955.0,13.78,200000,0.0,1,yes
SIM-001075,69.2,36.7,8.8,218000,56538.4,161461.6,25.94,200000,0.0,1,yes
SIM-002025,98.2,32.5,42.0,218000,78227.6,139772.4,35.88,200000,0.0,1,yes
SIM-000472,90.9,3.5,18.7,218000,60343.9,157656.1,27.68,200000,0.0,1,yes
SIM-000088,50.7,37.7,43.0,218000,51229.3,166770.7,23.5,200000,0.0,1,yes
SIM-002151,43.0,11.5,20.7,218000,34807.2,183192.8,15.97,200000,0.0,1,yes
SIM-000520,87.6,20.3,45.8,218000,69423.6,148576.4,31.85,200000,0.0,1,yes
SIM-002330,45.7,28.0,56.2,218000,47364.6,170635.4,21.73,200000,0.0,1,yes
SIM-002046,34.4,49.2,7.9,218000,39374.1,178625.9,18.06,200000,0.0,1,yes
SIM-002090,39.7,7.3,23.0,218000,30571.5,187428.5,14.02,200000,0.0,1,yes
SIM-001651,6.9,33.5,2.0,218000,15251.1,202748.9,7.0,200000,2748.9,0,no
SIM-002278,83.4,15.2,9.3,218000,58398.0,159602.0,26.79,200000,0.0,1,yes
SIM-000401,30.4,11.6,54.6,218000,32896.4,185103.6,15.09,200000,0.0,1,yes
SIM-000131,68.1,2.3,0.1,218000,41792.3,176207.7,19.17,200000,0.0,1,yes
SIM-002406,32.0,35.1,45.4,218000,40333.9,177666.1,18.5,200000,0.0,1,yes
SIM-000486,98.5,39.2,54.8,218000,83286.5,134713.5,38.2,200000,0.0,1,yes
SIM-001783,11.1,33.0,57.6,218000,29356.5,188643.5,13.47,200000,0.0,1,yes
SIM-000534,42.8,12.4,32.1,218000,36135.7,181864.3,16.58,200000,0.0,1,yes
SIM-000637,80.1,26.7,49.1,218000,67658.3,150341.7,31.04,200000,0.0,1,yes
SIM-000338,95.4,44.6,8.6,218000,73954.6,144045.4,33.92,200000,0.0,1,yes
SIM-000384,55.8,26.3,4.8,218000,43494.9,174505.1,19.95,200000,0.0,1,yes
SIM-000812,84.5,18.2,3.6,218000,57852.1,160147.9,26.54,200000,0.0,1,yes
SIM-001386,77.2,31.6,35.5,218000,64572.5,153427.5,29.62,200000,0.0,1,yes
SIM-001217,60.8,21.1,2.2,218000,44269.0,173731.0,20.31,200000,0.0,1,yes
SIM-001111,29.4,43.6,7.1,218000,33773.9,184226.1,15.49,200000,0.0,1,yes
SIM-000106,3.0,27.4,40.7,218000,19148.1,198851.9,8.78,200000,0.0,1,yes
SIM-000197,80.5,25.5,38.3,218000,64689.9,153310.1,29.67,200000,0.0,1,yes
SIM-002189,95.4,36.5,52.4,218000,81115.5,136884.5,37.21,200000,0.0,1,yes
SIM-000112,38.8,36.0,43.4,218000,44371.9,173628.1,20.35,200000,0.0,1,yes
SIM-000838,6.2,7.1,17.1,218000,9782.3,208217.7,4.49,200000,8217.7,0,no
SIM-001224,99.5,21.0,58.4,218000,78823.9,139176.1,36.16,200000,0.0,1,yes
SIM-001142,7.2,0.4,33.9,218000,11016.9,206983.1,5.05,200000,6983.1,0,no
SIM-000415,48.9,18.2,43.4,218000,44278.6,173721.4,20.31,200000,0.0,1,yes
SIM-000294,70.5,46.3,24.1,218000,62309.2,155690.8,28.58,200000,0.0,1,yes
SIM-000353,50.4,23.6,17.4,218000,41959.5,176040.5,19.25,200000,0.0,1,yes
SIM-000664,61.1,35.6,21.1,218000,52351.9,165648.1,24.01,200000,0.0,1,yes
SIM-000639,83.8,0.8,45.4,218000,59534.9,158465.1,27.31,200000,0.0,1,yes
SIM-000525,39.1,0.4,22.8,218000,28841.4,189158.6,13.23,200000,0.0,1,yes
SIM-001103,79.3,33.6,26.4,218000,64570.2,153429.8,29.62,200000,0.0,1,yes
SIM-001189,72.4,22.3,0.9,218000,52095.5,165904.5,23.9,200000,0.0,1,yes
SIM-000442,87.7,21.9,45.8,218000,69151.0,148849.0,31.72,200000,0.0,1,yes
SIM-000527,46.1,8.6,16.6,218000,34926.5,183073.5,16.02,200000,0.0,1,yes
SIM-000484,13.3,35.3,57.3,218000,31029.9,186970.1,14.23,200000,0.0,1,yes
SIM-001129,19.6,4.1,9.5,218000,14384.7,203615.3,6.6,200000,3615.3,0,no
SIM-002011,1.0,6.4,42.9,218000,11385.8,206614.2,5.22,200000,6614.2,0,no
SIM-000033,15.4,26.0,26.0,218000,23606.5,194393.5,10.83,200000,0.0,1,yes
SIM-000732,82.0,19.1,38.7,218000,63195.6,154804.4,28.99,200000,0.0,1,yes
SIM-000194,18.8,35.8,33.0,218000,29601.4,188398.6,13.58,200000,0.0,1,yes
SIM-001871,95.1,24.7,39.1,218000,73395.9,144604.1,33.67,200000,0.0,1,yes
SIM-001156,50.8,29.1,3.2,218000,40950.3,177049.7,18.78,200000,0.0,1,yes
SIM-001257,89.3,27.3,45.4,218000,71848.8,146151.2,32.96,200000,0.0,1,yes
SIM-001814,5.3,3.9,7.7,218000,6214.5,211785.5,2.85,200000,11785.5,0,no
SIM-001144,92.8,18.3,0.1,218000,62889.7,155110.3,28.85,200000,0.0,1,yes
SIM-001662,48.6,37.8,4.1,218000,43137.8,174862.2,19.79,200000,0.0,1,yes
SIM-001851,80.9,9.6,36.6,218000,60456.3,157543.7,27.73,200000,0.0,1,yes
SIM-001581,33.6,34.0,1.1,218000,31708.1,186291.9,14.54,200000,0.0,1,yes
SIM-000367,8.7,39.3,16.2,218000,20788.4,197211.6,9.54,200000,0.0,1,yes
SIM-002225,39.4,38.5,38.5,218000,44251.5,173748.5,20.3,200000,0.0,1,yes
SIM-000542,57.1,19.5,29.9,218000,47058.4,170941.6,21.59,200000,0.0,1,yes
SIM-001638,16.4,36.2,26.5,218000,27363.9,190636.1,12.55,200000,0.0,1,yes
SIM-001836,20.7,31.6,34.3,218000,29873.4,188126.6,13.7,200000,0.0,1,yes
SIM-001741,51.7,20.0,4.0,218000,39322.6,178677.4,18.04,200000,0.0,1,yes
SIM-002071,18.4,36.5,18.9,218000,27018.9,190981.1,12.39,200000,0.0,1,yes
SIM-000593,67.5,47.1,43.5,218000,64354.6,153645.4,29.52,200000,0.0,1,yes
SIM-000908,19.6,21.5,19.9,218000,22155.3,195844.7,10.16,200000,0.0,1,yes
SIM-000176,48.1,43.7,37.3,218000,50437.8,167562.2,23.14,200000,0.0,1,yes
SIM-002105,62.7,7.5,24.1,218000,45722.8,172277.2,20.97,200000,0.0,1,yes
SIM-000242,53.0,16.2,17.1,218000,40383.8,177616.2,18.52,200000,0.0,1,yes
SIM-001128,5.5,48.2,42.8,218000,26858.2,191141.8,12.32,200000,0.0,1,yes
SIM-000779,50.1,2.4,23.9,218000,35575.6,182424.4,16.32,200000,0.0,1,yes
SIM-000320,44.6,16.8,25.0,218000,38382.0,179618.0,17.61,200000,0.0,1,yes
SIM-000101,12.1,46.3,39.7,218000,29948.8,188051.2,13.74,200000,0.0,1,yes
SIM-001456,66.4,29.5,24.9,218000,55263.1,162736.9,25.35,200000,0.0,1,yes
SIM-000805,53.6,35.8,28.7,218000,49564.2,168435.8,22.74,200000,0.0,1,yes
SIM-001341,29.5,16.7,17.5,218000,27675.8,190324.2,12.7,200000,0.0,1,yes
SIM-000870,42.2,39.0,8.1,218000,39927.7,178072.3,18.32,200000,0.0,1,yes
SIM-000512,33.0,37.9,18.5,218000,35490.9,182509.1,16.28,200000,0.0,1,yes
SIM-001311,3.0,1.3,12.9,218000,4386.7,213613.3,2.01,200000,13613.3,0,no
SIM-001057,42.2,40.7,23.7,218000,43510.7,174489.3,19.96,200000,0.0,1,yes
SIM-002065,99.3,13.9,51.9,218000,74785.9,143214.1,34.31,200000,0.0,1,yes
SIM-001243,28.8,17.6,24.2,218000,27580.4,190419.6,12.65,200000,0.0,1,yes
SIM-002282,8.8,46.9,20.4,218000,24957.6,193042.4,11.45,200000,0.0,1,yes
SIM-002269,57.0,22.5,26.7,218000,46683.3,171316.7,21.41,200000,0.0,1,yes
SIM-000236,59.5,36.1,57.3,218000,59486.2,158513.8,27.29,200000,0.0,1,yes
SIM-001627,62.5,21.9,18.1,218000,48209.8,169790.2,22.11,200000,0.0,1,yes
SIM-000453,97.8,29.5,8.6,218000,70716.8,147283.2,32.44,200000,0.0,1,yes
SIM-000897,38.8,5.2,1.6,218000,25290.2,192709.8,11.6,200000,0.0,1,yes
SIM-000710,99.3,33.2,39.9,218000,79190.0,138810.0,36.33,200000,0.0,1,yes
SIM-000404,19.4,48.3,54.2,218000,37595.8,180404.2,17.25,200000,0.0,1,yes
SIM-001561,44.9,20.6,45.5,218000,42369.9,175630.1,19.44,200000,0.0,1,yes
SIM-000969,97.0,46.1,11.8,218000,76800.8,141199.2,35.23,200000,0.0,1,yes
SIM-002013,51.7,13.2,10.4,218000,37185.6,180814.4,17.06,200000,0.0,1,yes
SIM-001417,34.6,48.0,1.9,218000,36933.8,181066.2,16.94,200000,0.0,1,yes
SIM-000425,69.1,11.8,11.5,218000,48641.4,169358.6,22.31,200000,0.0,1,yes
SIM-002086,34.5,29.9,30.2,218000,36970.4,181029.6,16.96,200000,0.0,1,yes
SIM-000878,86.8,41.8,59.5,218000,78678.7,139321.3,36.09,200000,0.0,1,yes
SIM-002420,90.9,1.6,40.9,218000,63488.4,154511.6,29.12,200000,0.0,1,yes
SIM-001754,48.5,6.7,7.2,218000,32432.3,185567.7,14.88,200000,0.0,1,yes
SIM-001232,91.6,3.0,9.3,218000,58002.6,159997.4,26.61,200000,0.0,1,yes
SIM-002163,90.1,29.9,12.7,218000,66553.6,151446.4,30.53,200000,0.0,1,yes
SIM-002343,63.5,26.8,24.5,218000,51802.6,166197.4,23.76,200000,0.0,1,yes
SIM-002479,64.9,6.7,13.6,218000,43736.6,174263.4,20.06,200000,0.0,1,yes
SIM-001710,77.5,25.0,33.4,218000,62054.3,155945.7,28.47,200000,0.0,1,yes
SIM-002072,69.3,31.1,42.8,218000,60461.5,157538.5,27.73,200000,0.0,1,yes
SIM-001549,76.8,32.4,23.1,218000,61226.9,156773.1,28.09,200000,0.0,1,yes
SIM-000578,81.9,9.8,20.0,218000,57147.8,160852.2,26.21,200000,0.0,1,yes
SIM-000771,71.7,28.5,52.8,218000,63939.1,154060.9,29.33,200000,0.0,1,yes
SIM-001901,14.6,13.6,55.3,218000,24716.9,193283.1,11.34,200000,0.0,1,yes
SIM-001872,78.4,42.7,31.5,218000,68150.4,149849.6,31.26,200000,0.0,1,yes
SIM-000240,17.5,11.5,54.3,218000,25821.0,192179.0,11.84,200000,0.0,1,yes
SIM-000970,90.7,43.5,38.2,218000,77458.2,140541.8,35.53,200000,0.0,1,yes
SIM-001731,12.3,6.2,26.4,218000,15026.9,202973.1,6.89,200000,2973.1,0,no
SIM-000315,95.9,11.7,44.9,218000,70453.0,147547.0,32.32,200000,0.0,1,yes
SIM-001476,31.8,18.4,8.0,218000,27240.1,190759.9,12.5,200000,0.0,1,yes
SIM-001560,38.8,14.8,38.3,218000,35633.8,182366.2,16.35,200000,0.0,1,yes
SIM-001490,75.4,31.7,59.9,218000,68822.9,149177.1,31.57,200000,0.0,1,yes
SIM-001520,16.8,13.5,40.9,218000,22623.0,195377.0,10.38,200000,0.0,1,yes
SIM-000216,7.1,21.6,28.4,218000,17667.3,200332.7,8.1,200000,332.7,0,no
SIM-000569,63.7,39.6,0.1,218000,51563.3,166436.7,23.65,200000,0.0,1,yes
SIM-000644,1.1,46.9,33.0,218000,21859.7,196140.3,10.03,200000,0.0,1,yes
SIM-001421,29.3,46.1,36.5,218000,39369.0,178631.0,18.06,200000,0.0,1,yes
SIM-000331,43.4,12.9,56.6,218000,41111.9,176888.1,18.86,200000,0.0,1,yes
SIM-001571,55.6,1.2,28.9,218000,39794.8,178205.2,18.25,200000,0.0,1,yes
SIM-001413,10.9,1.4,51.3,218000,17809.0,200191.0,8.17,200000,191.0,0,no
SIM-000047,20.1,10.7,59.5,218000,27489.8,190510.2,12.61,200000,0.0,1,yes
SIM-001141,61.5,11.5,10.2,218000,43226.3,174773.7,19.83,200000,0.0,1,yes
SIM-002171,7.3,29.8,1.1,218000,14448.2,203551.8,6.63,200000,3551.8,0,no
SIM-002208,16.9,18.5,25.5,218000,21219.7,196780.3,9.73,200000,0.0,1,yes
SIM-001668,41.1,0.4,3.9,218000,25357.8,192642.2,11.63,200000,0.0,1,yes
SIM-000968,71.4,8.9,46.0,218000,55517.1,162482.9,25.47,200000,0.0,1,yes
SIM-000252,53.6,0.1,18.8,218000,36630.7,181369.3,16.8,200000,0.0,1,yes
SIM-000411,5.3,14.6,17.1,218000,11510.0,206490.0,5.28,200000,6490.0,0,no
SIM-000800,68.8,5.8,20.7,218000,47398.8,170601.2,21.74,200000,0.0,1,yes
SIM-001514,40.5,17.2,7.7,218000,32303.9,185696.1,14.82,200000,0.0,1,yes
SIM-000334,45.7,24.8,54.6,218000,47233.6,170766.4,21.67,200000,0.0,1,yes
SIM-000855,24.2,4.2,14.6,218000,19650.6,198349.4,9.01,200000,0.0,1,yes
SIM-001740,74.2,10.7,33.7,218000,56055.8,161944.2,25.71,200000,0.0,1,yes
SIM-001572,6.1,7.8,13.4,218000,8211.5,209788.5,3.77,200000,9788.5,0,no
SIM-001562,96.4,46.4,11.8,218000,75667.6,142332.4,34.71,200000,0.0,1,yes
SIM-000823,91.0,35.2,23.2,218000,72066.3,145933.7,33.06,200000,0.0,1,yes
SIM-002135,93.8,31.5,47.9,218000,76277.9,141722.1,34.99,200000,0.0,1,yes
SIM-000375,35.0,41.1,42.9,218000,42993.1,175006.9,19.72,200000,0.0,1,yes
SIM-000295,32.5,15.0,21.2,218000,28993.6,189006.4,13.3,200000,0.0,1,yes
SIM-001451,7.3,10.9,34.3,218000,15543.1,202456.9,7.13,200000,2456.9,0,no
SIM-000651,92.8,19.8,8.1,218000,65467.6,152532.4,30.03,200000,0.0,1,yes
SIM-002264,85.0,24.2,42.5,218000,67699.7,150300.3,31.05,200000,0.0,1,yes
SIM-000121,87.3,8.8,20.3,218000,60855.3,157144.7,27.92,200000,0.0,1,yes
SIM-000697,1.2,25.8,4.1,218000,9234.8,208765.2,4.24,200000,8765.2,0,no
SIM-000933,92.5,4.2,4.4,218000,58026.3,159973.7,26.62,200000,0.0,1,yes
SIM-002120,79.5,11.9,58.2,218000,64156.1,153843.9,29.43,200000,0.0,1,yes
SIM-001055,86.1,36.8,13.9,218000,68036.4,149963.6,31.21,200000,0.0,1,yes
SIM-000284,0.6,45.2,3.9,218000,16675.1,201324.9,7.65,200000,1324.9,0,no
SIM-000984,16.6,22.9,50.6,218000,28277.8,189722.2,12.97,200000,0.0,1,yes
SIM-001309,48.8,37.3,21.3,218000,45931.4,172068.6,21.07,200000,0.0,1,yes
SIM-001198,28.1,19.9,23.1,218000,28975.9,189024.1,13.29,200000,0.0,1,yes
SIM-000602,85.5,9.0,20.1,218000,59788.6,158211.4,27.43,200000,0.0,1,yes
SIM-001852,50.8,31.0,17.1,218000,43920.4,174079.6,20.15,200000,0.0,1,yes
SIM-000139,14.6,1.7,20.7,218000,13485.7,204514.3,6.19,200000,4514.3,0,no
SIM-000645,45.0,45.3,1.8,218000,42709.0,175291.0,19.59,200000,0.0,1,yes
SIM-000864,22.8,14.3,50.3,218000,28849.2,189150.8,13.23,200000,0.0,1,yes
SIM-002204,68.3,18.2,21.6,218000,51116.6,166883.4,23.45,200000,0.0,1,yes
SIM-000990,57.4,1.1,40.5,218000,43783.7,174216.3,20.08,200000,0.0,1,yes
SIM-000213,75.6,11.7,12.5,218000,52318.0,165682.0,24.0,200000,0.0,1,yes
SIM-002303,84.6,28.3,43.1,218000,69332.9,148667.1,31.8,200000,0.0,1,yes
SIM-001304,9.6,3.8,41.9,218000,14903.9,203096.1,6.84,200000,3096.1,0,no
SIM-000567,61.1,2.8,53.7,218000,49076.4,168923.6,22.51,200000,0.0,1,yes
SIM-000742,62.3,8.1,35.1,218000,48288.2,169711.8,22.15,200000,0.0,1,yes
SIM-000688,55.7,3.5,12.4,218000,37394.9,180605.1,17.15,200000,0.0,1,yes
SIM-001791,15.1,49.9,25.9,218000,29851.0,188149.0,13.69,200000,0.0,1,yes
SIM-001789,41.6,11.0,59.7,218000,39955.5,178044.5,18.33,200000,0.0,1,yes
SIM-001904,68.4,49.7,54.7,218000,69111.1,148888.9,31.7,200000,0.0,1,yes
SIM-001511,56.0,10.8,49.1,218000,47283.8,170716.2,21.69,200000,0.0,1,yes
SIM-001885,15.7,12.0,33.3,218000,19882.3,198117.7,9.12,200000,0.0,1,yes
SIM-001547,2.2,42.6,17.0,218000,18168.1,199831.9,8.33,200000,0.0,1,yes
SIM-002106,38.8,46.1,42.8,218000,46562.3,171437.7,21.36,200000,0.0,1,yes
SIM-000257,19.1,47.3,26.9,218000,33041.6,184958.4,15.16,200000,0.0,1,yes
SIM-002190,12.1,0.1,4.1,218000,9013.5,208986.5,4.13,200000,8986.5,0,no
SIM-000495,92.6,20.1,40.5,218000,71113.1,146886.9,32.62,200000,0.0,1,yes
SIM-000452,97.7,12.1,52.9,218000,74368.1,143631.9,34.11,200000,0.0,1,yes
SIM-001846,7.1,26.9,41.5,218000,21053.3,196946.7,9.66,200000,0.0,1,yes
SIM-001449,25.4,42.6,35.9,218000,36939.2,181060.8,16.94,200000,0.0,1,yes
SIM-000691,47.2,42.2,32.6,218000,48752.1,169247.9,22.36,200000,0.0,1,yes
SIM-000192,93.8,17.6,26.8,218000,67591.7,150408.3,31.01,200000,0.0,1,yes
SIM-001670,26.1,32.8,55.6,218000,37248.2,180751.8,17.09,200000,0.0,1,yes
SIM-001806,39.2,33.9,5.9,218000,36853.6,181146.4,16.91,200000,0.0,1,yes
SIM-000511,59.1,31.6,36.5,218000,54332.9,163667.1,24.92,200000,0.0,1,yes
SIM-002403,4.8,1.7,1.8,218000,3233.9,214766.1,1.48,200000,14766.1,0,no
SIM-002102,66.7,9.0,58.9,218000,54602.8,163397.2,25.05,200000,0.0,1,yes
SIM-001035,10.0,25.4,34.6,218000,21187.7,196812.3,9.72,200000,0.0,1,yes
SIM-001295,47.5,7.9,8.3,218000,32525.8,185474.2,14.92,200000,0.0,1,yes
SIM-000174,88.0,12.4,17.1,218000,60769.2,157230.8,27.88,200000,0.0,1,yes
SIM-001357,20.9,18.5,46.6,218000,28535.4,189464.6,13.09,200000,0.0,1,yes
SIM-001899,7.2,16.3,23.6,218000,14214.1,203785.9,6.52,200000,3785.9,0,no
SIM-001610,67.6,17.5,36.2,218000,54254.6,163745.4,24.89,200000,0.0,1,yes
SIM-001187,65.0,8.2,57.9,218000,53918.3,164081.7,24.73,200000,0.0,1,yes
SIM-000427,53.3,37.7,49.9,218000,55106.8,162893.2,25.28,200000,0.0,1,yes
SIM-000782,21.4,28.9,3.7,218000,22759.4,195240.6,10.44,200000,0.0,1,yes
SIM-001856,10.9,1.6,39.7,218000,14459.2,203540.8,6.63,200000,3540.8,0,no
SIM-002075,37.5,11.3,9.5,218000,27814.9,190185.1,12.76,200000,0.0,1,yes
SIM-000313,41.2,30.0,23.5,218000,39251.2,178748.8,18.01,200000,0.0,1,yes
SIM-000647,84.2,40.8,22.4,218000,69875.4,148124.6,32.05,200000,0.0,1,yes
SIM-002365,21.0,22.2,59.2,218000,31388.4,186611.6,14.4,200000,0.0,1,yes
SIM-002399,20.0,12.8,49.2,218000,26478.9,191521.1,12.15,200000,0.0,1,yes
SIM-002077,20.7,45.4,14.0,218000,29755.6,188244.4,13.65,200000,0.0,1,yes
SIM-001131,87.3,13.9,15.9,218000,60407.1,157592.9,27.71,200000,0.0,1,yes
SIM-000764,67.5,37.8,39.3,218000,60928.3,157071.7,27.95,200000,0.0,1,yes
SIM-001876,18.6,47.2,5.6,218000,28070.0,189930.0,12.88,200000,0.0,1,yes
SIM-000450,96.8,39.9,53.4,218000,82152.5,135847.5,37.68,200000,0.0,1,yes
SIM-000636,9.1,15.1,31.0,218000,16877.1,201122.9,7.74,200000,1122.9,0,no
SIM-001634,40.2,15.4,4.4,218000,30794.8,187205.2,14.13,200000,0.0,1,yes
SIM-001743,49.1,42.5,40.8,218000,52572.0,165428.0,24.12,200000,0.0,1,yes
SIM-001376,98.3,7.8,51.0,218000,72624.7,145375.3,33.31,200000,0.0,1,yes
SIM-000497,94.1,19.5,24.3,218000,68653.7,149346.3,31.49,200000,0.0,1,yes
SIM-001200,21.3,2.4,56.6,218000,24552.2,193447.8,11.26,200000,0.0,1,yes
SIM-001068,96.2,37.4,24.9,218000,75345.3,142654.7,34.56,200000,0.0,1,yes
SIM-001378,46.1,4.6,48.0,218000,39425.2,178574.8,18.08,200000,0.0,1,yes
SIM-002057,34.8,18.1,27.3,218000,32738.4,185261.6,15.02,200000,0.0,1,yes
SIM-002415,53.3,43.0,4.4,218000,47953.0,170047.0,22.0,200000,0.0,1,yes
SIM-001739,60.7,45.5,56.4,218000,62962.3,155037.7,28.88,200000,0.0,1,yes
SIM-001000,39.0,32.1,56.9,218000,44942.3,173057.7,20.62,200000,0.0,1,yes
SIM-000604,11.9,38.9,1.1,218000,20784.6,197215.4,9.53,200000,0.0,1,yes
SIM-000727,98.7,46.7,49.6,218000,85185.4,132814.6,39.08,200000,0.0,1,yes
SIM-000184,38.9,16.3,12.4,218000,31508.2,186491.8,14.45,200000,0.0,1,yes
SIM-000741,66.2,6.3,50.6,218000,52254.7,165745.3,23.97,200000,0.0,1,yes
SIM-001435,64.5,34.5,45.6,218000,59297.4,158702.6,27.2,200000,0.0,1,yes
SIM-001429,70.6,48.5,59.6,218000,69891.7,148108.3,32.06,200000,0.0,1,yes
SIM-000394,21.2,0.5,19.9,218000,17476.6,200523.4,8.02,200000,523.4,0,no
SIM-000668,92.9,18.1,27.0,218000,68041.2,149958.8,31.21,200000,0.0,1,yes
SIM-000587,3.3,0.5,39.4,218000,9716.2,208283.8,4.46,200000,8283.8,0,no
SIM-000814,22.8,29.3,18.3,218000,27136.0,190864.0,12.45,200000,0.0,1,yes
SIM-000847,66.4,37.2,48.0,218000,62311.5,155688.5,28.58,200000,0.0,1,yes
SIM-000711,49.8,14.3,33.0,218000,40761.8,177238.2,18.7,200000,0.0,1,yes
SIM-001474,92.5,28.8,46.1,218000,75612.1,142387.9,34.68,200000,0.0,1,yes
SIM-001593,84.7,22.9,50.7,218000,69662.0,148338.0,31.96,200000,0.0,1,yes
SIM-000851,94.2,22.6,50.5,218000,74367.3,143632.7,34.11,200000,0.0,1,yes
SIM-001653,76.8,14.1,20.1,218000,55809.5,162190.5,25.6,200000,0.0,1,yes
SIM-001139,54.0,46.2,6.8,218000,48752.6,169247.4,22.36,200000,0.0,1,yes
SIM-000705,24.4,30.5,53.2,218000,35983.5,182016.5,16.51,200000,0.0,1,yes
SIM-001197,69.8,2.4,6.5,218000,44691.2,173308.8,20.5,200000,0.0,1,yes
SIM-001636,22.7,11.8,15.8,218000,20260.9,197739.1,9.29,200000,0.0,1,yes
SIM-002047,62.6,32.4,46.1,218000,57126.9,160873.1,26.21,200000,0.0,1,yes
SIM-001607,78.6,31.4,40.7,218000,65469.4,152530.6,30.03,200000,0.0,1,yes
SIM-001335,24.6,17.5,15.9,218000,23585.7,194414.3,10.82,200000,0.0,1,yes
SIM-000215,48.2,11.3,54.1,218000,44065.2,173934.8,20.21,200000,0.0,1,yes
SIM-000080,16.1,34.8,38.6,218000,28464.9,189535.1,13.06,200000,0.0,1,yes
SIM-000281,48.0,43.6,59.2,218000,54971.9,163028.1,25.22,200000,0.0,1,yes
SIM-001267,64.3,23.7,16.8,218000,51004.1,166995.9,23.4,200000,0.0,1,yes
SIM-001101,95.6,4.5,26.4,218000,64624.7,153375.3,29.64,200000,0.0,1,yes
SIM-000219,51.2,49.4,18.7,218000,51351.3,166648.7,23.56,200000,0.0,1,yes
SIM-002143,46.8,5.6,59.4,218000,42544.9,175455.1,19.52,200000,0.0,1,yes
SIM-002482,4.2,25.2,4.8,218000,11633.4,206366.6,5.34,200000,6366.6,0,no
SIM-000871,2.5,18.9,25.1,218000,13215.7,204784.3,6.06,200000,4784.3,0,no
SIM-001107,38.8,14.9,13.6,218000,30695.1,187304.9,14.08,200000,0.0,1,yes
SIM-000090,88.6,47.0,17.3,218000,73197.4,144802.6,33.58,200000,0.0,1,yes
SIM-000696,33.6,46.6,29.9,218000,42212.8,175787.2,19.36,200000,0.0,1,yes
SIM-000945,88.8,3.3,43.9,218000,64579.0,153421.0,29.62,200000,0.0,1,yes
SIM-000566,15.6,3.9,13.4,218000,12727.9,205272.1,5.84,200000,5272.1,0,no
SIM-000364,56.6,7.4,40.8,218000,45528.0,172472.0,20.88,200000,0.0,1,yes
