gps_record_id,fuel_record_id,company_name,nse_code,vehicle_id,vehicle_class,transaction_date,gps_km_logged,fuel_declared_l,expected_fuel_l,delta_fuel_l,cross_validation,match_confidence,anomaly_flag,anomaly_type
GPS-0013874,FC-0013874,O'Neill-Riley,MCK,MCK-BUS-006,diesel_bus,2024-02-02,74.7,72.06,72.15,-0.09,pass,0.941,0,clean
GPS-0003746,FC-0003746,Lowe-Power,QSJ,QSJ-4WD-001,petrol_4wd,2024-08-11,18.9,17.83,18.32,-0.49,pass,0.9707,0,clean
GPS-0005611,FC-0005611,Evans-Walker,VKM,VKM-TRK-003,diesel_truck,2024-07-08,39.1,38.32,38.19,0.13,pass,0.9571,0,clean
GPS-0005070,FC-0005070,Sinclair Group,QCN,QCN-4WD-031,petrol_4wd,2024-11-15,40.2,38.01,39.27,-1.26,pass,0.9694,0,clean
GPS-0014610,FC-0014610,Dixon-Goddard,BFN,BFN-CAR-015,petrol_saloon,2024-01-27,27.5,28.87,28.69,0.18,pass,0.9494,0,clean
GPS-0003039,FC-0003039,Marshall Davies and Hudson,VTT,VTT-CAR-015,petrol_saloon,2024-04-06,11.2,11.81,11.8,0.01,pass,0.9801,0,clean
GPS-0012318,FC-0012318,Campbell PLC,SAO,SAO-CAR-004,petrol_saloon,2024-12-13,24.1,24.29,24.89,-0.6,pass,0.9774,0,clean
GPS-0003516,FC-0003516,Barnes Howard and Parker,CXE,CXE-TRK-009,diesel_truck,2024-07-15,54.8,57.38,56.8,0.58,pass,0.9665,0,clean
GPS-0010190,FC-0010190,Ward Burgess and Thomas,BVJ,BVJ-TRK-004,diesel_truck,2024-01-24,135.2,147.21,141.35,5.86,pass,0.9852,0,clean
GPS-0010184,FC-0010184,Ward Burgess and Thomas,BVJ,BVJ-TRK-004,diesel_truck,2024-05-09,115.0,122.63,120.27,2.36,pass,0.9427,0,clean
GPS-0005864,FC-0005864,Joyce-Rowe,OPF,OPF-SUV-002,petrol_suv,2024-09-22,33.8,34.45,33.66,0.79,pass,0.9424,0,clean
GPS-0003319,FC-0003319,Goodwin Moore and Morgan,ULC,ULC-CAR-007,petrol_saloon,2024-04-29,6.5,6.64,6.39,0.25,pass,0.9848,0,clean
GPS-0006454,FC-0006454,Clayton Johnston and John,BIJ,BIJ-CAR-009,petrol_saloon,2024-03-04,30.7,30.88,29.79,1.09,pass,0.9425,0,clean
GPS-0013383,FC-0013383,Gallagher-White,YXO,YXO-CAR-006,petrol_saloon,2024-07-11,37.5,39.21,37.61,1.6,pass,0.9355,0,clean
GPS-0001039,FC-0001039,Joyce and Sons,QEG,QEG-TRK-010,diesel_truck,2024-07-15,9.8,10.41,10.08,0.33,pass,0.9446,0,clean
GPS-0007987,FC-0007987,Murray Bird and Middleton,LNJ,LNJ-SUV-030,petrol_suv,2024-08-20,3.5,3.28,3.39,-0.11,pass,0.9884,0,clean
GPS-0001150,FC-0001150,Coates-Singh,OIJ,OIJ-VAN-001,diesel_van,2024-07-30,36.4,37.54,37.27,0.27,pass,0.9817,0,clean
GPS-0001997,FC-0001997,Martin Group,CBO,CBO-CAR-004,petrol_saloon,2024-07-20,8.7,8.88,8.86,0.02,pass,0.9761,0,clean
GPS-0013928,FC-0013928,Chandler-Rose,EVZ,EVZ-LPG-025,lpg_van,2024-04-19,52.9,53.06,55.38,-2.32,pass,0.935,0,clean
GPS-0002604,FC-0002604,Dixon Inc,VOQ,VOQ-CAR-002,petrol_saloon,2024-09-20,7.2,7.22,7.34,-0.12,pass,0.9492,0,clean
GPS-0013611,FC-0013611,Page Inc,GLV,GLV-BUS-029,diesel_bus,2024-01-10,70.5,67.29,67.29,0.0,pass,0.9839,0,clean
GPS-0002407,FC-0002407,Elliott Ltd,WKX,WKX-VAN-006,diesel_van,2024-02-12,41.9,39.61,40.64,-1.03,pass,0.9844,0,clean
GPS-0012908,FC-0012908,Moore Davies and Smith,TOT,TOT-VAN-005,diesel_van,2024-04-23,38.1,40.08,38.63,1.45,pass,0.9791,0,clean
GPS-0014241,FC-0014241,Cox Wilson and Yates,LAQ,LAQ-4WD-016,petrol_4wd,2024-07-14,20.3,21.29,21.1,0.19,pass,0.9802,0,clean
GPS-0013431,FC-0013431,Thomas Brown and Graham,BFE,BFE-MTR-007,petrol_bike,2024-05-28,6.9,7.15,7.08,0.07,pass,0.9426,0,clean
GPS-0011003,FC-0011003,Parsons-Cook,AIA,AIA-CAR-017,petrol_saloon,2024-08-21,13.6,13.72,13.84,-0.12,pass,0.934,0,clean
GPS-0008313,FC-0008313,Andrews Inc,SSO,SSO-CAR-005,petrol_saloon,2024-01-20,17.7,18.52,18.15,0.37,pass,0.9628,0,clean
GPS-0014096,FC-0014096,Moore O'Neill and Davies,HDT,HDT-MTR-007,petrol_bike,2024-03-01,6.9,6.67,6.63,0.04,pass,0.9475,0,clean
GPS-0014924,FC-0014924,Jones Ltd,ONE,ONE-BUS-005,diesel_bus,2024-03-17,86.4,84.52,84.24,0.28,pass,0.9685,0,clean
GPS-0003945,FC-0003945,Walters-Tucker,SGJ,SGJ-4WD-005,petrol_4wd,2024-03-24,32.0,32.94,31.97,0.97,pass,0.9503,0,clean
GPS-0012475,FC-0012475,Jackson and Sons,LWT,LWT-CAR-020,petrol_saloon,2024-02-12,39.9,38.03,38.74,-0.71,pass,0.9541,0,clean
GPS-0002812,FC-0002812,Lewis and Sons,IRW,IRW-BUS-014,diesel_bus,2024-09-06,10.2,10.24,9.86,0.38,pass,0.9388,0,clean
GPS-0013978,FC-0013978,Begum Birch and Herbert,AWJ,AWJ-CAR-003,petrol_saloon,2024-05-30,9.2,9.45,9.0,0.45,pass,0.9653,0,clean
GPS-0009077,FC-0009077,Morgan Ltd,QTA,QTA-CAR-003,petrol_saloon,2024-05-04,38.0,37.08,36.86,0.22,pass,0.979,0,clean
GPS-0004616,FC-0004616,Richards LLC,XID,XID-VAN-004,diesel_van,2024-02-28,26.6,26.32,25.46,0.86,pass,0.957,0,clean
GPS-0006844,FC-0006844,Kirk Edwards and Shaw,KLP,KLP-CAR-010,petrol_saloon,2024-01-14,26.6,25.34,26.51,-1.17,pass,0.9377,0,clean
GPS-0013574,FC-0013574,Jones Kaur and Tomlinson,BJD,BJD-CAR-006,petrol_saloon,2024-08-29,40.2,40.87,40.71,0.16,pass,0.9446,0,clean
GPS-0010484,FC-0010484,Briggs Phillips and Davies,DGE,DGE-TRK-002,diesel_truck,2024-12-13,93.6,95.75,94.69,1.06,pass,0.975,0,clean
GPS-0001998,FC-0001998,Martin Group,CBO,CBO-MTR-017,petrol_bike,2024-02-15,12.8,13.68,13.12,0.56,pass,0.9748,0,clean
GPS-0007535,FC-0007535,Peters-Austin,RQS,RQS-CAR-012,petrol_saloon,2024-02-16,7.8,7.87,8.06,-0.19,pass,0.9637,0,clean
GPS-0006352,FC-0006352,Bennett Brown and Mann,XMR,XMR-SUV-009,petrol_suv,2024-01-23,44.5,43.86,43.39,0.47,pass,0.9372,0,clean
GPS-0002269,FC-0002269,Walters-Bailey,XHB,XHB-CAR-001,petrol_saloon,2024-04-29,23.6,24.45,23.4,1.05,pass,0.9459,0,clean
GPS-0001747,FC-0001747,Shaw-Cooper,NQY,NQY-MTR-004,petrol_bike,2024-09-22,10.9,10.42,10.53,-0.11,pass,0.9564,0,clean
GPS-0005050,FC-0005050,Sinclair Group,QCN,QCN-MTR-021,petrol_bike,2024-01-20,4.6,4.52,4.68,-0.16,pass,0.9734,0,clean
GPS-0009591,FC-0009591,Ferguson Inc,ZYR,ZYR-4WD-024,petrol_4wd,2024-09-26,54.5,55.34,56.25,-0.91,pass,0.9335,0,clean
GPS-0011524,FC-0011524,Todd Kirk and Gibson,KXS,KXS-CAR-017,petrol_saloon,2024-02-23,7.1,6.8,6.86,-0.06,pass,0.9595,0,clean
GPS-0010643,FC-0010643,Brown James and Palmer,LAZ,LAZ-MTR-007,petrol_bike,2024-01-25,2.1,2.1,2.18,-0.08,pass,0.943,0,clean
GPS-0009380,FC-0009380,Iqbal Inc,SUM,SUM-CAR-015,petrol_saloon,2024-02-05,26.7,28.93,27.8,1.13,pass,0.9574,0,clean
GPS-0006255,FC-0006255,Short-Gardner,NVG,NVG-VAN-016,diesel_van,2024-02-23,47.2,47.24,49.34,-2.1,pass,0.9337,0,clean
GPS-0006390,FC-0006390,Bennett Brown and Mann,XMR,XMR-SUV-012,petrol_suv,2024-02-15,22.5,20.77,21.8,-1.03,pass,0.9778,0,clean
GPS-0009917,FC-0009917,Jones Harris and Bentley,HMX,HMX-VAN-019,diesel_van,2024-12-04,17.1,17.38,17.98,-0.6,pass,0.9548,0,clean
GPS-0012098,FC-0012098,Lawrence Turner and Howell,PKS,PKS-4WD-008,petrol_4wd,2024-04-07,48.8,44.77,46.83,-2.06,pass,0.9605,0,clean
GPS-0011607,FC-0011607,Wright Kennedy and Hudson,SGJ,SGJ-CAR-030,petrol_saloon,2024-04-09,40.7,40.82,41.79,-0.97,pass,0.9402,0,clean
GPS-0011209,FC-0011209,Smith Inc,IHH,IHH-SUV-018,petrol_suv,2024-05-04,25.0,24.76,24.68,0.08,pass,0.9351,0,clean
GPS-0009683,FC-0009683,Hobbs Group,ZUX,ZUX-CAR-012,petrol_saloon,2024-06-08,15.7,15.74,15.2,0.54,pass,0.9776,0,clean
GPS-0000077,FC-0000077,Hayward-Wilson,QEI,QEI-CAR-018,petrol_saloon,2024-02-16,34.2,32.87,32.77,0.1,pass,0.9671,0,clean
GPS-0009672,FC-0009672,Kemp James and Ellis,LWZ,LWZ-CAR-005,petrol_saloon,2024-06-10,16.0,16.46,15.75,0.71,pass,0.9325,0,clean
GPS-0009913,FC-0009913,Jones Harris and Bentley,HMX,HMX-VAN-018,diesel_van,2024-07-18,48.5,48.6,50.95,-2.35,pass,0.9699,0,clean
GPS-0012106,FC-0012106,Jones Norris and Vaughan,PFB,PFB-TRK-021,diesel_truck,2024-08-27,109.6,109.97,106.95,3.02,pass,0.9654,0,clean
GPS-0012310,FC-0012310,Campbell PLC,SAO,SAO-CAR-004,petrol_saloon,2024-06-04,15.5,15.53,15.3,0.23,pass,0.9813,0,clean
GPS-0003830,FC-0003830,Ali Group,EPQ,EPQ-VAN-002,diesel_van,2024-11-11,19.8,18.84,19.11,-0.27,pass,0.9792,0,clean
GPS-0010338,FC-0010338,Davies-Baker,PSO,PSO-TRK-024,diesel_truck,2024-09-14,24.9,24.93,25.41,-0.48,pass,0.9682,0,clean
GPS-0014370,FC-0014370,Banks-Bartlett,RMD,RMD-CAR-008,petrol_saloon,2024-06-13,23.3,21.53,22.21,-0.68,pass,0.9814,0,clean
GPS-0014463,FC-0014463,Moss Ltd,YJN,YJN-TRK-014,diesel_truck,2024-07-09,22.1,20.66,21.61,-0.95,pass,0.9455,0,clean
GPS-0003509,FC-0003509,James PLC,FDE,FDE-VAN-004,diesel_van,2024-03-20,30.8,33.32,32.16,1.16,pass,0.9854,0,clean
GPS-0006767,FC-0006767,Carter-Davidson,YKZ,YKZ-SUV-020,petrol_suv,2024-07-30,33.6,33.36,32.64,0.72,pass,0.9333,0,clean
GPS-0002283,FC-0002283,Walters-Bailey,XHB,XHB-TRK-023,diesel_truck,2024-04-13,131.4,129.07,131.23,-2.16,pass,0.9376,0,clean
GPS-0014409,FC-0014409,Wright Chandler and Campbell,QAF,QAF-MTR-015,petrol_bike,2024-11-02,18.5,14.7,19.0,-4.3,pass,0.9535,0,clean
GPS-0002177,FC-0002177,Quinn Ltd,JMH,JMH-MTR-006,petrol_bike,2024-12-11,1.3,1.29,1.27,0.02,pass,0.9399,0,clean
GPS-0005687,FC-0005687,Kemp-Moore,RXL,RXL-TRK-008,diesel_truck,2024-04-08,33.1,32.21,33.8,-1.59,pass,0.9858,0,clean
GPS-0008917,FC-0008917,Whittaker-Mitchell,OSO,OSO-TRK-017,diesel_truck,2024-11-07,48.7,50.19,50.98,-0.79,pass,0.9613,0,clean
GPS-0015027,FC-0015027,Reeves-Giles,DEX,DEX-VAN-003,diesel_van,2024-02-26,8.9,8.66,8.87,-0.21,pass,0.9706,0,clean
GPS-0003379,FC-0003379,Smith-Williamson,QQK,QQK-SUV-018,petrol_suv,2024-09-10,52.6,51.85,51.34,0.51,pass,0.9725,0,clean
GPS-0000019,FC-0000019,Kay-Lowe,IYQ,IYQ-CAR-018,petrol_saloon,2024-12-12,23.1,21.31,22.22,-0.91,pass,0.975,0,clean
GPS-0003926,FC-0003926,Walters-Tucker,SGJ,SGJ-CAR-003,petrol_saloon,2024-06-07,14.2,15.02,14.68,0.34,pass,0.9417,0,clean
GPS-0003089,FC-0003089,Williams-Edwards,LTC,LTC-TRK-002,diesel_truck,2024-02-07,74.3,80.41,77.48,2.93,pass,0.9377,0,clean
GPS-0010813,FC-0010813,White-Roberts,YRV,YRV-CAR-003,petrol_saloon,2024-11-13,14.6,13.59,13.93,-0.34,pass,0.9666,0,clean
GPS-0010161,FC-0010161,Green PLC,UEI,UEI-VAN-004,diesel_van,2024-09-20,23.7,23.28,24.16,-0.88,pass,0.9361,0,clean
GPS-0010998,FC-0010998,Parsons-Cook,AIA,AIA-BUS-024,diesel_bus,2024-12-21,80.5,80.04,80.56,-0.52,pass,0.9377,0,clean
GPS-0005600,FC-0005600,Evans-Walker,VKM,VKM-SUV-018,petrol_suv,2024-09-09,45.8,47.15,48.13,-0.98,pass,0.9693,0,clean
GPS-0010829,FC-0010829,White-Roberts,YRV,YRV-CAR-022,petrol_saloon,2024-02-27,18.1,17.06,17.28,-0.22,pass,0.9516,0,clean
GPS-0014156,FC-0014156,Jones-Swift,BDE,BDE-CAR-002,petrol_saloon,2024-06-06,38.0,36.54,38.32,-1.78,pass,0.9479,0,clean
GPS-0012958,FC-0012958,Nixon-Jones,AOQ,AOQ-4WD-033,petrol_4wd,2024-03-27,67.8,68.32,69.93,-1.61,pass,0.9641,0,clean
GPS-0012885,FC-0012885,Moore Davies and Smith,TOT,TOT-CAR-002,petrol_saloon,2024-05-20,21.6,22.9,22.54,0.36,pass,0.99,0,clean
GPS-0014375,FC-0014375,Banks-Bartlett,RMD,RMD-CAR-008,petrol_saloon,2024-06-10,29.5,28.58,29.08,-0.5,pass,0.9794,0,clean
GPS-0008895,FC-0008895,Lynch-Evans,AMJ,AMJ-CAR-015,petrol_saloon,2024-04-17,26.2,27.38,26.53,0.85,pass,0.9671,0,clean
GPS-0003023,FC-0003023,Marshall Davies and Hudson,VTT,VTT-SUV-014,petrol_suv,2024-10-19,29.8,31.26,30.92,0.34,pass,0.9593,0,clean
GPS-0005345,FC-0005345,Bevan-Griffiths,FJD,FJD-CAR-011,petrol_saloon,2024-03-05,31.1,30.47,31.51,-1.04,pass,0.9721,0,clean
GPS-0014360,FC-0014360,Banks-Bartlett,RMD,RMD-4WD-001,petrol_4wd,2024-09-12,15.4,15.17,15.18,-0.01,pass,0.9381,0,clean
GPS-0003417,FC-0003417,Smith-Williamson,QQK,QQK-MTR-003,petrol_bike,2024-12-04,3.2,3.12,3.12,0.0,pass,0.9617,0,clean
GPS-0006643,FC-0006643,Roberts-O'Brien,FGJ,FGJ-TRK-009,diesel_truck,2024-05-20,51.5,51.52,51.25,0.27,pass,0.9745,0,clean
GPS-0003487,FC-0003487,James PLC,FDE,FDE-TRK-003,diesel_truck,2024-03-08,37.8,36.66,35.98,0.68,pass,0.9688,0,clean
GPS-0007261,FC-0007261,Warner Group,HGG,HGG-CAR-009,petrol_saloon,2024-06-05,28.7,28.48,29.54,-1.06,pass,0.9374,0,clean
GPS-0007125,FC-0007125,Jones-James,PKN,PKN-4WD-018,petrol_4wd,2024-08-13,55.8,56.29,54.76,1.53,pass,0.9434,0,clean
GPS-0013764,FC-0013764,Ingram-Green,XQO,XQO-SUV-014,petrol_suv,2024-11-12,54.3,56.7,55.92,0.78,pass,0.9368,0,clean
GPS-0002641,FC-0002641,Bell Day and Martin,PJJ,PJJ-CAR-015,petrol_saloon,2024-06-16,31.8,31.66,31.02,0.64,pass,0.9371,0,clean
GPS-0002680,FC-0002680,Middleton Inc,KTL,KTL-4WD-006,petrol_4wd,2024-08-01,47.7,47.67,45.46,2.21,pass,0.99,0,clean
GPS-0006365,FC-0006365,Bennett Brown and Mann,XMR,XMR-SUV-006,petrol_suv,2024-03-20,21.5,21.65,21.58,0.07,pass,0.9395,0,clean
GPS-0012976,FC-0012976,Armstrong Reynolds and Metcalfe,TAQ,TAQ-SUV-016,petrol_suv,2024-01-07,60.9,62.13,62.78,-0.65,pass,0.9503,0,clean
GPS-0014746,FC-0014746,Smith-Begum,BIT,BIT-MTR-003,petrol_bike,2024-05-21,12.1,12.13,12.22,-0.09,pass,0.9899,0,clean
GPS-0002543,FC-0002543,Evans-Wheeler,PQC,PQC-SUV-004,petrol_suv,2024-03-14,52.9,53.63,52.69,0.94,pass,0.9594,0,clean
GPS-0007539,FC-0007539,Peters-Austin,RQS,RQS-CAR-012,petrol_saloon,2024-02-28,7.4,7.41,7.47,-0.06,pass,0.9732,0,clean
GPS-0006982,FC-0006982,Gough Kirby and Quinn,FMW,FMW-CAR-011,petrol_saloon,2024-12-24,25.1,24.66,25.84,-1.18,pass,0.9543,0,clean
GPS-0011765,FC-0011765,Graham Group,ZOY,ZOY-MTR-005,petrol_bike,2024-10-07,15.5,14.7,14.92,-0.22,pass,0.9636,0,clean
GPS-0011973,FC-0011973,Parker-Sanderson,LAG,LAG-TRK-019,diesel_truck,2024-07-07,80.8,82.83,82.4,0.43,pass,0.9662,0,clean
GPS-0010185,FC-0010185,Ward Burgess and Thomas,BVJ,BVJ-CAR-008,petrol_saloon,2024-05-28,14.0,14.77,14.61,0.16,pass,0.9324,0,clean
GPS-0006085,FC-0006085,Jones LLC,XAG,XAG-4WD-002,petrol_4wd,2024-02-12,44.2,44.84,43.13,1.71,pass,0.9751,0,clean
GPS-0001887,FC-0001887,Lowe LLC,VMB,VMB-CAR-015,petrol_saloon,2024-06-26,31.8,30.44,31.39,-0.95,pass,0.9886,0,clean
GPS-0000634,FC-0000634,Glover Richardson and West,EMD,EMD-TRK-013,diesel_truck,2024-02-29,135.4,133.43,140.02,-6.59,pass,0.9618,0,clean
GPS-0012769,FC-0012769,Wright-Reid,SND,SND-SUV-007,petrol_suv,2024-10-04,27.5,28.48,27.73,0.75,pass,0.982,0,clean
GPS-0013443,FC-0013443,Thomas Brown and Graham,BFE,BFE-SUV-017,petrol_suv,2024-08-20,31.3,32.54,32.07,0.47,pass,0.9326,0,clean
GPS-0005815,FC-0005815,Fox-Long,UGP,UGP-VAN-009,diesel_van,2024-06-24,42.5,43.15,43.9,-0.75,pass,0.9604,0,clean
GPS-0001992,FC-0001992,Martin Group,CBO,CBO-SUV-026,petrol_suv,2024-11-18,62.1,63.37,64.49,-1.12,pass,0.9544,0,clean
GPS-0005159,FC-0005159,Williamson Fisher and Tyler,NFS,NFS-SUV-010,petrol_suv,2024-04-25,43.6,47.83,45.62,2.21,pass,0.9358,0,clean
GPS-0000323,FC-0000323,Clark Dawson and Atkinson,ODV,ODV-CAR-011,petrol_saloon,2024-10-26,4.4,4.42,4.24,0.18,pass,0.974,0,clean
GPS-0008960,FC-0008960,Walker Inc,QMI,QMI-TRK-017,diesel_truck,2024-11-08,36.8,36.91,36.01,0.9,pass,0.9448,0,clean
GPS-0013797,FC-0013797,McDonald Lewis and Dobson,CRW,CRW-TRK-005,diesel_truck,2024-03-24,124.5,125.79,125.09,0.7,pass,0.9384,0,clean
GPS-0014187,FC-0014187,Page and Sons,AUC,AUC-CAR-016,petrol_saloon,2024-11-14,18.5,18.51,19.4,-0.89,pass,0.9697,0,clean
GPS-0012658,FC-0012658,Phillips-Scott,QXR,QXR-CAR-001,petrol_saloon,2024-03-13,37.4,36.75,37.96,-1.21,pass,0.9793,0,clean
GPS-0006219,FC-0006219,Short-Gardner,NVG,NVG-VAN-018,diesel_van,2024-05-28,5.8,5.62,5.82,-0.2,pass,0.9474,0,clean
GPS-0010128,FC-0010128,Green PLC,UEI,UEI-CAR-009,petrol_saloon,2024-05-10,20.1,20.46,20.55,-0.09,pass,0.9752,0,clean
GPS-0008931,FC-0008931,Whittaker-Mitchell,OSO,OSO-CNG-012,cng_van,2024-07-13,4.5,4.45,4.32,0.13,pass,0.9766,0,clean
GPS-0014954,FC-0014954,Gardiner-Brown,UPQ,UPQ-LPG-005,lpg_van,2024-05-22,45.1,45.87,45.26,0.61,pass,0.9872,0,clean
GPS-0008410,FC-0008410,Thompson Ali and Bond,CRB,CRB-CAR-010,petrol_saloon,2024-12-11,10.5,10.52,10.73,-0.21,pass,0.9626,0,clean
GPS-0009246,FC-0009246,Morrison-Holt,TDM,TDM-MTR-003,petrol_bike,2024-11-12,16.7,14.7,15.9,-1.2,pass,0.9874,0,clean
GPS-0009494,FC-0009494,Smith LLC,AZD,AZD-MTR-017,petrol_bike,2024-09-26,17.8,14.7,18.04,-3.34,pass,0.9727,0,clean
GPS-0011825,FC-0011825,Evans PLC,JXJ,JXJ-CAR-020,petrol_saloon,2024-07-11,40.4,41.12,40.68,0.44,pass,0.9601,0,clean
GPS-0008718,FC-0008718,Mann Smith and Berry,YOT,YOT-4WD-014,petrol_4wd,2024-02-20,70.7,69.32,72.49,-3.17,pass,0.9783,0,clean
GPS-0005039,FC-0005039,Walker-Butler,TWI,TWI-CAR-004,petrol_saloon,2024-12-19,26.2,26.52,26.48,0.04,pass,0.9446,0,clean
GPS-0007083,FC-0007083,Stewart Green and Slater,WCS,WCS-SUV-022,petrol_suv,2024-05-19,10.9,10.51,11.05,-0.54,pass,0.9771,0,clean
GPS-0006631,FC-0006631,Roberts-O'Brien,FGJ,FGJ-MTR-005,petrol_bike,2024-01-06,5.2,5.23,5.32,-0.09,pass,0.965,0,clean
GPS-0013270,FC-0013270,Jarvis Savage and Middleton,XYS,XYS-SUV-022,petrol_suv,2024-04-24,52.9,54.51,52.16,2.35,pass,0.9608,0,clean
GPS-0012749,FC-0012749,Wright-Reid,SND,SND-TRK-009,diesel_truck,2024-11-22,8.4,8.57,8.59,-0.02,pass,0.9561,0,clean
GPS-0014072,FC-0014072,Ross LLC,KQL,KQL-CAR-028,petrol_saloon,2024-12-20,26.1,25.93,25.47,0.46,pass,0.9824,0,clean
GPS-0007425,FC-0007425,Austin-Thompson,DDP,DDP-CAR-008,petrol_saloon,2024-11-01,32.5,33.78,34.07,-0.29,pass,0.9426,0,clean
GPS-0011959,FC-0011959,Campbell Lewis and Campbell,UBC,UBC-SUV-011,petrol_suv,2024-10-16,29.7,29.49,30.49,-1.0,pass,0.964,0,clean
GPS-0008755,FC-0008755,Ali PLC,EQJ,EQJ-SUV-009,petrol_suv,2024-10-22,34.0,34.31,33.63,0.68,pass,0.9505,0,clean
GPS-0002998,FC-0002998,Sharpe Inc,BKO,BKO-SUV-003,petrol_suv,2024-12-22,12.1,12.83,12.55,0.28,pass,0.9648,0,clean
GPS-0003682,FC-0003682,Walton LLC,QUT,QUT-CAR-019,petrol_saloon,2024-07-23,22.2,22.86,22.85,0.01,pass,0.9681,0,clean
GPS-0007871,FC-0007871,Watkins Davies and Browne,JOU,JOU-4WD-007,petrol_4wd,2024-08-08,28.9,29.36,29.88,-0.52,pass,0.9637,0,clean
GPS-0014742,FC-0014742,Smith-Begum,BIT,BIT-SUV-011,petrol_suv,2024-04-03,12.0,12.19,12.2,-0.01,pass,0.9545,0,clean
GPS-0009947,FC-0009947,Wood-Norton,GWZ,GWZ-SUV-017,petrol_suv,2024-05-31,8.7,8.5,8.91,-0.41,pass,0.9523,0,clean
GPS-0012330,FC-0012330,Campbell PLC,SAO,SAO-TRK-006,diesel_truck,2024-01-21,30.5,30.34,30.46,-0.12,pass,0.9616,0,clean
GPS-0012141,FC-0012141,Jones Norris and Vaughan,PFB,PFB-TRK-001,diesel_truck,2024-02-29,8.6,9.09,8.69,0.4,pass,0.959,0,clean
GPS-0005885,FC-0005885,Joyce-Rowe,OPF,OPF-CAR-008,petrol_saloon,2024-03-02,3.7,3.86,3.71,0.15,pass,0.974,0,clean
GPS-0003220,FC-0003220,Lawson Inc,FTP,FTP-MTR-020,petrol_bike,2024-04-23,15.5,14.7,16.06,-1.36,pass,0.9563,0,clean
GPS-0012838,FC-0012838,Riley-Harris,GNP,GNP-CAR-001,petrol_saloon,2024-01-27,38.5,36.23,38.07,-1.84,pass,0.9384,0,clean
GPS-0000879,FC-0000879,Ward and Sons,VPT,VPT-SUV-001,petrol_suv,2024-11-13,13.3,12.93,13.25,-0.32,pass,0.9569,0,clean
GPS-0013390,FC-0013390,Gallagher-White,YXO,YXO-MTR-019,petrol_bike,2024-08-31,14.5,14.5,15.22,-0.72,pass,0.9346,0,clean
GPS-0000061,FC-0000061,Hayward-Wilson,QEI,QEI-4WD-031,petrol_4wd,2024-01-22,72.4,76.07,74.31,1.76,pass,0.9499,0,clean
GPS-0000431,FC-0000431,Kemp LLC,RZW,RZW-SUV-015,petrol_suv,2024-09-10,14.8,13.92,14.31,-0.39,pass,0.953,0,clean
GPS-0009093,FC-0009093,Morris Group,YIA,YIA-TRK-007,diesel_truck,2024-03-24,87.4,82.39,85.01,-2.62,pass,0.9872,0,clean
GPS-0011846,FC-0011846,Greenwood Inc,VTC,VTC-MTR-016,petrol_bike,2024-07-08,21.2,14.7,20.92,-6.22,pass,0.9386,0,clean
GPS-0005619,FC-0005619,Evans-Walker,VKM,VKM-SUV-017,petrol_suv,2024-07-03,40.4,40.6,40.62,-0.02,pass,0.983,0,clean
GPS-0013285,FC-0013285,Evans PLC,XCC,XCC-MTR-011,petrol_bike,2024-02-13,16.1,14.7,15.57,-0.87,pass,0.9894,0,clean
GPS-0002456,FC-0002456,Evans Group,OYQ,OYQ-4WD-007,petrol_4wd,2024-07-14,25.0,25.62,25.03,0.59,pass,0.9342,0,clean
GPS-0004508,FC-0004508,Knight-Khan,HXL,HXL-CAR-003,petrol_saloon,2024-08-17,8.6,9.32,8.89,0.43,pass,0.9414,0,clean
GPS-0002390,FC-0002390,Elliott Ltd,WKX,WKX-CAR-001,petrol_saloon,2024-03-17,10.6,10.22,10.64,-0.42,pass,0.9569,0,clean
GPS-0010210,FC-0010210,Ward Burgess and Thomas,BVJ,BVJ-4WD-012,petrol_4wd,2024-01-25,23.1,21.97,23.13,-1.16,pass,0.9306,0,clean
GPS-0012752,FC-0012752,Wright-Reid,SND,SND-CNG-004,cng_van,2024-07-06,6.4,6.83,6.7,0.13,pass,0.9876,0,clean
GPS-0013520,FC-0013520,Shaw Taylor and Gallagher,ZUB,ZUB-VAN-004,diesel_van,2024-07-28,23.1,22.55,22.98,-0.43,pass,0.9372,0,clean
GPS-0004760,FC-0004760,Douglas-Hughes,WJH,WJH-SUV-004,petrol_suv,2024-03-14,61.9,63.58,62.47,1.11,pass,0.9649,0,clean
GPS-0009838,FC-0009838,Kemp and Sons,QTD,QTD-MTR-013,petrol_bike,2024-02-15,7.2,7.28,7.29,-0.01,pass,0.9683,0,clean
GPS-0012963,FC-0012963,Armstrong Reynolds and Metcalfe,TAQ,TAQ-CAR-005,petrol_saloon,2024-08-22,7.9,7.61,7.86,-0.25,pass,0.9768,0,clean
GPS-0010329,FC-0010329,Davies-Baker,PSO,PSO-MTR-019,petrol_bike,2024-07-28,19.3,14.7,20.06,-5.36,pass,0.9314,0,clean
GPS-0006718,FC-0006718,Banks Clarke and Stephenson,WEX,WEX-TRK-005,diesel_truck,2024-06-22,80.7,81.19,82.43,-1.24,pass,0.9676,0,clean
GPS-0005156,FC-0005156,Williamson Fisher and Tyler,NFS,NFS-CAR-003,petrol_saloon,2024-04-22,4.2,4.06,4.28,-0.22,pass,0.9648,0,clean
