id,vehicle_id,inspection_date,inspector_id,inspection_type,roadworthiness_score,safety_score,emissions_score,overall_rating,violations_found,recommendations,next_inspection_date,created_at
98,41,2024-12-31T03:49:52.673096,NTSA-3654,quarterly,62.9,90.5,75.9,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-12-28T03:49:52.673096,2026-04-19T03:49:52.673138
99,42,2025-05-28T03:49:52.673149,NTSA-9019,annual,99.1,53.8,61.1,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-11T03:49:52.673149,2026-04-19T03:49:52.673187
100,42,2025-03-27T03:49:52.673193,NTSA-7913,special,80.7,82.7,45.3,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-12-19T03:49:52.673193,2026-04-19T03:49:52.673231
101,42,2024-04-26T03:49:52.673237,NTSA-9366,quarterly,64.5,82.2,43.8,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-11-15T03:49:52.673237,2026-04-19T03:49:52.673286
102,43,2025-11-12T03:49:52.673298,NTSA-9451,quarterly,65.2,81.8,80.4,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-06-15T03:49:52.673298,2026-04-19T03:49:52.673341
103,43,2024-07-06T03:49:52.673346,NTSA-5250,quarterly,61.2,51.1,63.3,Fail,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-02-19T03:49:52.673346,2026-04-19T03:49:52.673388
104,43,2023-08-18T03:49:52.673393,NTSA-3351,special,78.5,87.6,59.1,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-03-15T03:49:52.673393,2026-04-19T03:49:52.673432
105,44,2025-05-14T03:49:52.673444,NTSA-9409,special,94.1,64.8,87.2,Pass,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-11-17T03:49:52.673444,2026-04-19T03:49:52.673487
106,44,2025-08-26T03:49:52.673493,NTSA-7977,quarterly,62.8,95.1,67.0,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-08-05T03:49:52.673493,2026-04-19T03:49:52.673529
107,44,2025-05-27T03:49:52.673534,NTSA-9382,special,91.0,93.9,60.8,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-04T03:49:52.673534,2026-04-19T03:49:52.673581
108,45,2025-05-01T03:49:52.673600,NTSA-2562,quarterly,66.7,99.6,70.8,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-03-30T03:49:52.673600,2026-04-19T03:49:52.673655
109,46,2025-12-02T03:49:52.673666,NTSA-2231,annual,78.7,72.1,46.9,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-10-31T03:49:52.673666,2026-04-19T03:49:52.673703
110,46,2025-01-26T03:49:52.673707,NTSA-1904,annual,89.7,67.6,57.1,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-09-20T03:49:52.673707,2026-04-19T03:49:52.673732
111,46,2023-06-19T03:49:52.673735,NTSA-2857,annual,91.8,85.2,71.8,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2023-12-25T03:49:52.673735,2026-04-19T03:49:52.673770
112,47,2025-10-10T03:49:52.673785,NTSA-4808,quarterly,77.5,91.7,93.6,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-21T03:49:52.673785,2026-04-19T03:49:52.673823
113,47,2024-04-29T03:49:52.673827,NTSA-1139,annual,82.6,67.0,85.3,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-12-12T03:49:52.673827,2026-04-19T03:49:52.673865
114,47,2025-06-05T03:49:52.673870,NTSA-5220,special,87.7,91.5,48.7,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-12-06T03:49:52.673870,2026-04-19T03:49:52.674012
115,48,2025-05-09T03:49:52.674026,NTSA-3634,special,95.1,65.6,78.9,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-03T03:49:52.674026,2026-04-19T03:49:52.674069
116,48,2026-01-19T03:49:52.674075,NTSA-9843,special,89.9,57.0,82.8,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-10-21T03:49:52.674075,2026-04-19T03:49:52.674118
117,48,2024-01-06T03:49:52.674123,NTSA-7562,special,98.2,52.7,55.0,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-08-08T03:49:52.674123,2026-04-19T03:49:52.674164
118,49,2025-12-27T03:49:52.674181,NTSA-5496,special,73.8,57.8,83.2,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-12-02T03:49:52.674181,2026-04-19T03:49:52.674223
119,49,2024-07-14T03:49:52.674228,NTSA-1067,quarterly,91.1,94.4,66.1,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-06-28T03:49:52.674228,2026-04-19T03:49:52.674267
120,50,2026-03-17T03:49:52.674280,NTSA-6887,annual,94.3,52.7,52.9,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-12-25T03:49:52.674280,2026-04-19T03:49:52.674322
121,51,2025-12-01T03:49:52.674334,NTSA-8559,special,78.0,84.0,78.5,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-06-24T03:49:52.674334,2026-04-19T03:49:52.674369
122,51,2024-05-09T03:49:52.674373,NTSA-8543,annual,95.3,83.9,97.0,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-01-24T03:49:52.674373,2026-04-19T03:49:52.674395
123,51,2025-02-05T03:49:52.674402,NTSA-9037,annual,78.7,57.6,57.1,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-08-09T03:49:52.674402,2026-04-19T03:49:52.674425
124,51,2023-06-22T03:49:52.674429,NTSA-6294,annual,78.3,92.4,43.3,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-01-09T03:49:52.674429,2026-04-19T03:49:52.674451
125,52,2025-08-27T03:49:52.674457,NTSA-9738,quarterly,89.6,75.9,77.1,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-14T03:49:52.674457,2026-04-19T03:49:52.674479
126,53,2026-01-09T03:49:52.674484,NTSA-4618,special,84.2,79.7,61.3,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-10-31T03:49:52.674484,2026-04-19T03:49:52.674506
127,54,2025-07-23T03:49:52.674512,NTSA-7639,annual,60.3,93.4,66.1,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-01-29T03:49:52.674512,2026-04-19T03:49:52.674538
128,54,2025-01-10T03:49:52.674543,NTSA-1919,special,88.4,88.6,56.1,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-08-03T03:49:52.674543,2026-04-19T03:49:52.674564
129,54,2023-07-01T03:49:52.674567,NTSA-1891,quarterly,74.6,73.8,70.9,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-04-02T03:49:52.674567,2026-04-19T03:49:52.674589
130,54,2024-08-03T03:49:52.674592,NTSA-1186,annual,91.7,79.3,96.1,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-07-27T03:49:52.674592,2026-04-19T03:49:52.674612
131,55,2025-06-30T03:49:52.674621,NTSA-2203,annual,99.5,78.9,85.9,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-01-28T03:49:52.674621,2026-04-19T03:49:52.674656
132,56,2025-09-21T03:49:52.674668,NTSA-4093,annual,72.0,80.1,67.3,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-03T03:49:52.674668,2026-04-19T03:49:52.674696
133,56,2025-08-14T03:49:52.674699,NTSA-5112,special,61.6,83.6,62.6,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-06-20T03:49:52.674699,2026-04-19T03:49:52.674722
134,56,2025-08-13T03:49:52.674725,NTSA-5803,annual,66.0,94.4,71.9,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-07-10T03:49:52.674725,2026-04-19T03:49:52.674747
135,56,2023-09-18T03:49:52.674750,NTSA-5477,special,97.4,67.2,80.0,Pass,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-09-12T03:49:52.674750,2026-04-19T03:49:52.674771
136,57,2025-05-06T03:49:52.674778,NTSA-2703,quarterly,76.5,94.7,61.8,Conditional,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-01-07T03:49:52.674778,2026-04-19T03:49:52.674799
137,57,2024-09-20T03:49:52.674805,NTSA-7553,special,69.9,75.5,88.7,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-07-24T03:49:52.674805,2026-04-19T03:49:52.674830
138,58,2025-10-23T03:49:52.675628,NTSA-2555,quarterly,87.2,66.2,95.7,Pass,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-06-03T03:49:52.675628,2026-04-19T03:49:52.675677
139,58,2025-04-12T03:49:52.675684,NTSA-3545,annual,79.7,66.3,86.0,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-01-09T03:49:52.675684,2026-04-19T03:49:52.675735
140,59,2025-10-27T03:49:52.675747,NTSA-8094,special,97.7,84.4,52.1,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-07-23T03:49:52.675747,2026-04-19T03:49:52.675787
141,59,2025-05-08T03:49:52.675793,NTSA-8242,quarterly,97.4,88.1,59.9,Pass,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-04-02T03:49:52.675793,2026-04-19T03:49:52.675835
142,59,2023-11-25T03:49:52.675841,NTSA-2224,quarterly,100.0,97.0,68.2,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-10-16T03:49:52.675841,2026-04-19T03:49:52.675885
143,59,2025-07-13T03:49:52.675890,NTSA-9412,special,86.4,62.7,73.6,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-05-21T03:49:52.675890,2026-04-19T03:49:52.675929
144,60,2025-10-14T03:49:52.675941,NTSA-2936,quarterly,74.4,81.2,96.5,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-06-18T03:49:52.675941,2026-04-19T03:49:52.675974
145,61,2025-12-22T03:49:52.675981,NTSA-8181,quarterly,84.3,87.2,99.3,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-12-02T03:49:52.675981,2026-04-19T03:49:52.676013
146,62,2025-07-22T03:49:52.676020,NTSA-4190,annual,76.2,99.5,90.5,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-02-05T03:49:52.676020,2026-04-19T03:49:52.676070
147,62,2026-02-18T03:49:52.676079,NTSA-9916,quarterly,62.7,99.7,82.1,Pass,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-09-18T03:49:52.676079,2026-04-19T03:49:52.676114
148,63,2025-08-09T03:49:52.676125,NTSA-5711,quarterly,93.7,53.0,52.4,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-03-17T03:49:52.676125,2026-04-19T03:49:52.676167
149,64,2025-07-31T03:49:52.676178,NTSA-3662,quarterly,84.7,88.9,52.3,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-07-29T03:49:52.676178,2026-04-19T03:49:52.676230
150,64,2025-03-25T03:49:52.676236,NTSA-8998,special,89.0,72.6,42.0,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-03-07T03:49:52.676236,2026-04-19T03:49:52.676276
151,64,2024-07-28T03:49:52.676282,NTSA-3736,annual,69.3,70.9,56.5,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-06-15T03:49:52.676282,2026-04-19T03:49:52.676330
152,65,2025-04-26T03:49:52.676343,NTSA-2470,annual,77.0,78.6,88.6,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-10-24T03:49:52.676343,2026-04-19T03:49:52.676378
153,66,2025-11-23T03:49:52.676384,NTSA-4430,annual,65.4,65.4,83.5,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-10-26T03:49:52.676384,2026-04-19T03:49:52.676408
154,66,2025-03-19T03:49:52.676411,NTSA-1389,quarterly,95.3,59.6,76.1,Conditional,"[""Missing fire extinguisher"", ""No first aid kit"", ""Broken seats""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-09-25T03:49:52.676411,2026-04-19T03:49:52.676433
155,66,2025-06-23T03:49:52.676436,NTSA-7218,special,70.8,86.6,53.7,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-12-20T03:49:52.676436,2026-04-19T03:49:52.676457
156,67,2026-02-22T03:49:52.676465,NTSA-6616,annual,88.5,88.5,84.4,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2027-02-17T03:49:52.676465,2026-04-19T03:49:52.676488
157,67,2024-12-11T03:49:52.676496,NTSA-9411,special,60.3,97.8,51.0,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting"", ""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-11-22T03:49:52.676496,2026-04-19T03:49:52.676518
158,67,2024-03-27T03:49:52.676522,NTSA-2555,annual,80.1,80.2,45.5,Conditional,"[""Excessive emissions""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-02-28T03:49:52.676522,2026-04-19T03:49:52.676544
159,67,2023-11-09T03:49:52.676549,NTSA-7201,quarterly,71.6,99.4,75.6,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2024-08-04T03:49:52.676549,2026-04-19T03:49:52.676570
160,68,2026-03-17T03:49:52.676576,NTSA-4744,special,70.7,99.9,95.8,Pass,"[""No violations found""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2026-10-18T03:49:52.676576,2026-04-19T03:49:52.676597
161,69,2025-05-30T03:49:52.676602,NTSA-6040,special,66.3,70.5,65.5,Conditional,"[""Worn tires"", ""Faulty brakes"", ""Poor lighting""]","[""Regular maintenance schedule"", ""Driver safety training"", ""Emission system check""]",2025-12-16T03:49:52.676602,2026-04-19T03:49:52.676624
