narrative_id,company_name,nse_code,sector,fy_year,scope1_tco2e,total_tco2e,intensity,uncertainty_pct,scope1_narrative,intensity_narrative,uncertainty_narrative,recommendation_narrative,full_narrative
NAR-000870,Williams Baker and Davies,NQQ,Media,2024,18307.07,27292.46,0.253,4.21,Fleet combustion across 76 vehicles contributed 18307 tCO2e to Scope 1 in FY2024. All calculations apply DEFRA 2024 Tier 2 factors and the Kenya-specific +18% road condition adjustment from NTSA fleet data.,"The company achieved an emission intensity of 0.253 tCO2e/KSh M, a reduction of 2.8% versus FY2023.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 26143–28441 tCO2e (±4.2%).","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 53%, saving 2025 tCO2e annually at KSh 13156/t avoided.","Fleet combustion across 76 vehicles contributed 18307 tCO2e to Scope 1 in FY2024. All calculations apply DEFRA 2024 Tier 2 factors and the Kenya-specific +18% road condition adjustment from NTSA fleet data. The company achieved an emission intensity of 0.253 tCO2e/KSh M, a reduction of 2.8% versus FY2023. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 26143–28441 tCO2e (±4.2%). Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 53%, saving 2025 tCO2e annually at KSh 13156/t avoided."
NAR-000922,White-Daly,RSG,Agriculture,2024,12479.17,16564.41,0.3833,7.72,"The company's 192 owned and leased vehicles produced 12479 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment.","At 0.383 tCO2e per KSh M, the company's intensity is below the sector average of 0.903, reflecting 192 active fleet vehicles.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 15286–17843 tCO2e (±7.7%).",Transitioning 42% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 974 tCO2e annually at approximately KSh 9023 per tonne avoided.,"The company's 192 owned and leased vehicles produced 12479 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment. At 0.383 tCO2e per KSh M, the company's intensity is below the sector average of 0.903, reflecting 192 active fleet vehicles. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 15286–17843 tCO2e (±7.7%). Transitioning 42% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 974 tCO2e annually at approximately KSh 9023 per tonne avoided."
NAR-000057,Wallace-Lee,EZS,Retail & FMCG,2024,7163.12,11064.68,0.4376,7.37,Fleet combustion across 16 vehicles contributed 7163 tCO2e to Scope 1 in FY2024. All calculations apply DEFRA 2024 Tier 2 factors and the Kenya-specific +18% road condition adjustment from NTSA fleet data.,"The company achieved an emission intensity of 0.438 tCO2e/KSh M, a increase of 17.1% versus FY2023.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 10249–11880 tCO2e (±7.4%).",Replacing 17% of short-haul business flights with video conferencing would reduce Scope 3 Cat 6 emissions by approximately 263 tCO2e per year.,"Fleet combustion across 16 vehicles contributed 7163 tCO2e to Scope 1 in FY2024. All calculations apply DEFRA 2024 Tier 2 factors and the Kenya-specific +18% road condition adjustment from NTSA fleet data. The company achieved an emission intensity of 0.438 tCO2e/KSh M, a increase of 17.1% versus FY2023. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 10249–11880 tCO2e (±7.4%). Replacing 17% of short-haul business flights with video conferencing would reduce Scope 3 Cat 6 emissions by approximately 263 tCO2e per year."
NAR-000579,Summers LLC,RXQ,Retail & FMCG,2024,4606.68,6989.2,1.8276,3.09,Fleet combustion across 55 vehicles contributed 4607 tCO2e to Scope 1 in FY2024. All calculations apply DEFRA 2024 Tier 2 factors and the Kenya-specific +18% road condition adjustment from NTSA fleet data.,"Transport emission intensity stood at 1.828 tCO2e per KSh million revenue, placing the company in the bottom quartile of the NSE peer group.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 6773 to 7205 tCO2e, representing ±3.1% of the central estimate.",Transitioning 28% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 274 tCO2e annually at approximately KSh 5146 per tonne avoided.,"Fleet combustion across 55 vehicles contributed 4607 tCO2e to Scope 1 in FY2024. All calculations apply DEFRA 2024 Tier 2 factors and the Kenya-specific +18% road condition adjustment from NTSA fleet data. Transport emission intensity stood at 1.828 tCO2e per KSh million revenue, placing the company in the bottom quartile of the NSE peer group. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 6773 to 7205 tCO2e, representing ±3.1% of the central estimate. Transitioning 28% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 274 tCO2e annually at approximately KSh 5146 per tonne avoided."
NAR-000350,Thorpe-Davies,TOA,Logistics,2024,1833.51,2819.51,0.0486,4.33,"Direct fleet emissions totalled 1834 tCO2e in FY2024, representing 65% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Intensity improved from 0.050 to 0.049 tCO2e/KSh M between FY2023 and FY2024, a 2.8% increase.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 2697 to 2942 tCO2e, representing ±4.3% of the central estimate.",Transitioning 52% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 205 tCO2e annually at approximately KSh 12664 per tonne avoided.,"Direct fleet emissions totalled 1834 tCO2e in FY2024, representing 65% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Intensity improved from 0.050 to 0.049 tCO2e/KSh M between FY2023 and FY2024, a 2.8% increase. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 2697 to 2942 tCO2e, representing ±4.3% of the central estimate. Transitioning 52% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 205 tCO2e annually at approximately KSh 12664 per tonne avoided."
NAR-000263,Hill Norman and Lee,HFF,Real Estate,2024,3654.46,5344.86,0.2645,6.03,"Direct fleet emissions totalled 3654 tCO2e in FY2024, representing 68% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","At 0.265 tCO2e per KSh M, the company's intensity is below the sector average of 0.903, reflecting 112 active fleet vehicles.","The reported figure of 5345 tCO2e carries an uncertainty of ±6.0% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance.",A remote-work policy covering 27% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 202 tCO2e per year.,"Direct fleet emissions totalled 3654 tCO2e in FY2024, representing 68% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. At 0.265 tCO2e per KSh M, the company's intensity is below the sector average of 0.903, reflecting 112 active fleet vehicles. The reported figure of 5345 tCO2e carries an uncertainty of ±6.0% at 95% confidence, reflecting emission factor, activity data, and road adjustment variance. A remote-work policy covering 27% of office-based staff is projected to reduce Scope 3 Cat 7 commute emissions by 202 tCO2e per year."
NAR-000083,Warren Barker and Welch,HQL,Logistics,2024,5390.1,7198.93,0.1204,8.09,"Scope 1 transport emissions for FY2024 stand at 5390 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet.","Transport emission intensity stood at 0.120 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group.","Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 6617 to 7781 tCO2e, representing ±8.1% of the central estimate.",Transitioning 31% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 312 tCO2e annually at approximately KSh 13933 per tonne avoided.,"Scope 1 transport emissions for FY2024 stand at 5390 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet. Transport emission intensity stood at 0.120 tCO2e per KSh million revenue, placing the company in the top quartile of the NSE peer group. Applying Bayesian uncertainty propagation (PyMC, 10,000 samples), the 95% confidence interval spans 6617 to 7781 tCO2e, representing ±8.1% of the central estimate. Transitioning 31% of the heavy diesel fleet to EVs could reduce Scope 1 emissions by an estimated 312 tCO2e annually at approximately KSh 13933 per tonne avoided."
NAR-000948,Farrell PLC,YZE,Retail & FMCG,2024,23737.65,30721.69,0.6872,6.46,"The company's 110 owned and leased vehicles produced 23738 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment.","The company achieved an emission intensity of 0.687 tCO2e/KSh M, a increase of 5.3% versus FY2023.","The 95% confidence interval on the total emission figure is ±6.5%, yielding a range of 28737–32706 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC.","Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 46%, saving 1978 tCO2e annually at KSh 5179/t avoided.","The company's 110 owned and leased vehicles produced 23738 tCO2e in Scope 1, computed at Tier 2 using vehicle-class-specific DEFRA 2024 emission factors with the Kenya NTSA road adjustment. The company achieved an emission intensity of 0.687 tCO2e/KSh M, a increase of 5.3% versus FY2023. The 95% confidence interval on the total emission figure is ±6.5%, yielding a range of 28737–32706 tCO2e, derived from Bayesian Monte Carlo simulation using PyMC. Route optimisation using AI-based traffic modelling could reduce fleet fuel consumption by approximately 46%, saving 1978 tCO2e annually at KSh 5179/t avoided."
NAR-000124,Thomas Ward and Shaw,XXO,Education,2024,9733.34,13798.2,1.1733,6.61,"Scope 1 transport emissions for FY2024 stand at 9733 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet.","At 1.173 tCO2e per KSh M, the company's intensity is above the sector average of 0.903, reflecting 145 active fleet vehicles.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 12886–14710 tCO2e (±6.6%).",Replacing 21% of short-haul business flights with video conferencing would reduce Scope 3 Cat 6 emissions by approximately 406 tCO2e per year.,"Scope 1 transport emissions for FY2024 stand at 9733 tCO2e, driven primarily by petrol and diesel consumption. The KETRACO grid factor of 0.392 kgCO2e/kWh was applied to all EV charging within the fleet. At 1.173 tCO2e per KSh M, the company's intensity is above the sector average of 0.903, reflecting 145 active fleet vehicles. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 12886–14710 tCO2e (±6.6%). Replacing 21% of short-haul business flights with video conferencing would reduce Scope 3 Cat 6 emissions by approximately 406 tCO2e per year."
NAR-000862,Hussain Shaw and Dale,QSI,Media,2024,16390.21,25918.74,0.6749,3.81,"Direct fleet emissions totalled 16390 tCO2e in FY2024, representing 63% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout.","Transport emission intensity stood at 0.675 tCO2e per KSh million revenue, placing the company in the bottom quartile of the NSE peer group.","Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 24931–26906 tCO2e (±3.8%).",Replacing 17% of short-haul business flights with video conferencing would reduce Scope 3 Cat 6 emissions by approximately 617 tCO2e per year.,"Direct fleet emissions totalled 16390 tCO2e in FY2024, representing 63% of the total transport footprint. DEFRA 2024 factors and IPCC AR6 GWP values were applied throughout. Transport emission intensity stood at 0.675 tCO2e per KSh million revenue, placing the company in the bottom quartile of the NSE peer group. Uncertainty quantification via PyMC Monte Carlo (10,000 samples) yields a 95% CI of 24931–26906 tCO2e (±3.8%). Replacing 17% of short-haul business flights with video conferencing would reduce Scope 3 Cat 6 emissions by approximately 617 tCO2e per year."
